Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
400.00,1,1.000000,-0.000000,0.055000,0.480982,-0.130386,14.514548,100074.320312,18.093416,172.437500,0.000000
899.00,1,1.000000,-0.000000,0.055000,0.480982,-0.130386,14.514548,100074.320312,18.093416,172.437500,0.000000
1397.00,1,1.000000,-0.000000,0.055000,0.481257,-0.125559,14.521414,100121.664062,19.447013,-195.562500,0.000000
1896.00,1,1.000000,-0.000000,0.055000,0.481257,-0.125559,14.521414,100121.664062,19.447013,-195.562500,0.000000
2395.00,1,1.000000,0.000963,0.055000,0.480158,-0.144870,14.493947,99932.281250,18.546079,-195.562500,0.000000
2894.00,1,1.000000,0.000963,0.055000,0.480158,-0.144870,14.493947,99932.281250,18.546079,-195.562500,0.000000
3393.00,1,1.000000,0.001928,0.055000,0.481257,-0.125559,14.521414,100121.664062,17.111909,-185.562500,0.000000
3892.00,1,1.000000,0.001928,0.055000,0.481257,-0.125559,14.521414,100121.664062,17.111909,-185.562500,0.000000
4392.00,1,1.000000,0.002964,0.055000,0.481806,-0.115903,14.535147,100216.351562,17.819473,-189.562500,0.000000
4891.00,1,1.000000,0.002964,0.055000,0.481806,-0.115903,14.535147,100216.351562,17.819473,-189.562500,0.000000
5390.00,1,1.000000,0.003926,0.055000,0.485102,-0.057968,14.617550,100784.500000,17.771129,-189.562500,0.000000
5889.00,1,1.000000,0.003926,0.055000,0.485102,-0.057968,14.617550,100784.500000,17.771129,-189.562500,0.000000
6388.00,1,1.000000,0.004926,0.055000,0.487025,-0.024173,14.665618,101115.914062,17.199806,-191.562500,0.000000
6887.00,1,1.000000,0.004926,0.055000,0.487025,-0.024173,14.665618,101115.914062,17.199806,-191.562500,0.000000
7386.00,1,1.000000,0.005928,0.055000,0.505428,0.299296,15.125700,104288.062500,18.050931,-187.562500,0.000000
7885.00,1,1.000000,0.005928,0.055000,0.505428,0.299296,15.125700,104288.062500,18.050931,-187.562500,0.000000
8384.00,1,1.000000,0.006928,0.055000,0.516964,0.502067,15.414108,106276.570312,18.191566,-191.562500,0.000000
8883.00,1,1.000000,0.006928,0.055000,0.516964,0.502067,15.414108,106276.570312,18.191566,-191.562500,0.000000
9382.00,1,1.000000,0.007965,0.055000,0.523282,0.613109,15.572046,107365.515625,18.219400,-197.562500,0.000000
9881.00,1,1.000000,0.007965,0.055000,0.523282,0.613109,15.572046,107365.515625,18.219400,-197.562500,0.000000
10379.00,1,1.000000,0.008927,0.055000,0.530149,0.733806,15.743718,108549.148437,18.229654,-197.562500,0.000000
10878.00,1,1.000000,0.008927,0.055000,0.530149,0.733806,15.743718,108549.148437,18.229654,-197.562500,0.000000
11377.00,1,1.000000,0.009964,0.055000,0.536192,0.840019,15.894788,109590.750000,18.231119,-197.562500,0.000000
11876.00,1,1.000000,0.009964,0.055000,0.536192,0.840019,15.894788,109590.750000,18.231119,-197.562500,0.000000
12374.00,1,1.000000,0.010929,0.055000,0.541136,0.926921,16.018390,110442.960937,18.229654,-201.562500,0.000000
12873.00,1,1.000000,0.010929,0.055000,0.541136,0.926921,16.018390,110442.960937,18.229654,-201.562500,0.000000
13371.00,1,1.000000,0.011929,0.054530,0.546629,1.023480,16.155729,111389.875000,18.220865,-203.562500,0.000000
13870.00,1,1.000000,0.011929,0.054530,0.546629,1.023480,16.155729,111389.875000,18.220865,-203.562500,0.000000
14368.00,1,1.000000,0.012927,0.052696,0.551848,1.115211,16.286201,112289.453125,18.232584,-211.562500,0.000000
14867.00,1,1.000000,0.012927,0.052696,0.551848,1.115211,16.286201,112289.453125,18.232584,-211.562500,0.000000
15366.00,1,1.000000,0.013927,0.050958,0.556792,1.202113,16.409805,113141.671875,18.219400,-215.562500,0.000000
15865.00,1,1.000000,0.013927,0.050958,0.556792,1.202113,16.409805,113141.671875,18.219400,-215.562500,0.000000
16364.00,1,1.000000,0.014930,0.049220,0.561736,1.289015,16.533409,113993.890625,18.207679,-217.562500,0.000000
16863.00,1,1.000000,0.014930,0.049220,0.561736,1.289015,16.533409,113993.890625,18.207679,-217.562500,0.000000
17362.00,1,1.000000,0.015930,0.047482,0.566680,1.375917,16.657012,114846.109375,18.210609,-221.562500,0.000000
17861.00,1,1.000000,0.015930,0.047482,0.566680,1.375917,16.657012,114846.109375,18.210609,-221.562500,0.000000
18360.00,1,1.000000,0.016967,0.045454,0.572449,1.477301,16.801214,115840.335937,18.223794,-227.562500,0.000000
18859.00,1,1.000000,0.016967,0.045454,0.572449,1.477301,16.801214,115840.335937,18.223794,-227.562500,0.000000
19358.00,1,1.000000,0.017928,0.043909,0.576843,1.554548,16.911085,116597.875000,18.083160,-229.562500,0.000000
19857.00,1,1.000000,0.017928,0.043909,0.576843,1.554548,16.911085,116597.875000,18.083160,-229.562500,0.000000
20356.00,1,1.000000,0.018928,0.043812,0.577118,1.559375,16.917951,116645.218750,18.090486,-239.562500,0.000000
20855.00,1,1.000000,0.018928,0.043812,0.577118,1.559375,16.917951,116645.218750,18.090486,-239.562500,0.000000
21354.00,1,1.000000,0.019929,0.043716,0.577393,1.564203,16.924818,116692.554687,18.087554,-241.562500,0.000000
21853.00,1,1.000000,0.019929,0.043716,0.577393,1.564203,16.924818,116692.554687,18.087554,-241.562500,0.000000
22352.00,1,1.000000,0.020929,0.043619,0.577667,1.569032,16.931686,116739.914062,18.102205,-247.562500,0.000000
22851.00,1,1.000000,0.020929,0.043619,0.577667,1.569032,16.931686,116739.914062,18.102205,-247.562500,0.000000
23350.00,1,1.000000,0.021931,0.043426,0.578217,1.578688,16.945421,116834.609375,18.109529,-249.562500,0.000000
