Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
399.00,1,1.300000,-0.000000,0.000000,0.578766,1.630527,17.019153,117342.976562,18.674993,140.437500,0.000000
898.00,1,1.300000,-0.000000,0.000000,0.578766,1.630527,17.019153,117342.976562,18.674993,140.437500,0.000000
1397.00,1,1.300000,-0.000000,0.031367,0.483729,-0.061015,14.613217,100754.617187,19.663824,6.445312,0.000000
1896.00,1,1.300000,-0.000000,0.031367,0.483729,-0.061015,14.613217,100754.617187,19.663824,6.445312,0.000000
2395.00,1,1.300000,-0.000000,0.031174,0.484278,-0.051359,14.626951,100849.312500,19.657964,8.445313,0.000000
2894.00,1,1.300000,-0.000000,0.031174,0.484278,-0.051359,14.626951,100849.312500,19.657964,8.445313,0.000000
3393.00,1,1.300000,0.000890,0.030981,0.484827,-0.041703,14.640685,100944.000000,18.535825,10.445313,0.000000
3892.00,1,1.300000,0.000890,0.030981,0.484827,-0.041703,14.640685,100944.000000,18.535825,10.445313,0.000000
4391.00,1,1.300000,0.001896,0.031271,0.484003,-0.056187,14.620083,100801.960937,18.455253,10.445313,0.000000
4890.00,1,1.300000,0.001896,0.031271,0.484003,-0.056187,14.620083,100801.960937,18.455253,10.445313,0.000000
5389.00,1,1.300000,0.002889,0.030402,0.486475,-0.012736,14.681885,101228.070312,18.483087,12.445313,0.000000
5888.00,1,1.300000,0.002889,0.030402,0.486475,-0.012736,14.681885,101228.070312,18.483087,12.445313,0.000000
6387.00,1,1.300000,0.003889,0.026153,0.498561,0.199691,14.984028,103311.273437,18.302900,12.445313,0.000000
6886.00,1,1.300000,0.003889,0.026153,0.498561,0.199691,14.984028,103311.273437,18.302900,12.445313,0.000000
7385.00,1,1.300000,0.004891,0.022388,0.509273,0.387979,15.251836,105157.750000,18.361497,16.445312,0.000000
7884.00,1,1.300000,0.004891,0.022388,0.509273,0.387979,15.251836,105157.750000,18.361497,16.445312,0.000000
8383.00,1,1.300000,0.005892,0.022677,0.508449,0.373495,15.231235,105015.703125,18.395191,8.445313,0.000000
8882.00,1,1.300000,0.005892,0.022677,0.508449,0.373495,15.231235,105015.703125,18.395191,8.445313,0.000000
9381.00,1,1.300000,0.006928,0.022581,0.508724,0.378323,15.238101,105063.046875,18.393726,6.445312,0.000000
9880.00,1,1.300000,0.006928,0.022581,0.508724,0.378323,15.238101,105063.046875,18.393726,6.445312,0.000000
10379.00,1,1.300000,0.007890,0.022677,0.508449,0.373495,15.231235,105015.703125,18.393726,6.445312,0.000000
10878.00,1,1.300000,0.007890,0.022677,0.508449,0.373495,15.231235,105015.703125,18.393726,6.445312,0.000000
11377.00,1,1.300000,0.008890,0.022098,0.510097,0.402463,15.272437,105299.781250,18.401050,2.445312,0.000000
11876.00,1,1.300000,0.008890,0.022098,0.510097,0.402463,15.272437,105299.781250,18.401050,2.445312,0.000000
12375.00,1,1.300000,0.009893,0.021519,0.511746,0.431431,15.313639,105583.867187,18.401050,2.445312,0.000000
12874.00,1,1.300000,0.009893,0.021519,0.511746,0.431431,15.313639,105583.867187,18.401050,2.445312,0.000000
13373.00,1,1.300000,0.010893,0.021229,0.512569,0.445914,15.334239,105725.890625,18.384937,-1.562500,0.000000
13872.00,1,1.300000,0.010893,0.021229,0.512569,0.445914,15.334239,105725.890625,18.384937,-1.562500,0.000000
14370.00,1,1.300000,0.011891,0.020553,0.514492,0.479709,15.382307,106057.312500,18.412771,-7.562500,0.000000
14869.00,1,1.300000,0.011891,0.020553,0.514492,0.479709,15.382307,106057.312500,18.412771,-7.562500,0.000000
15367.00,1,1.300000,0.012891,0.019974,0.516140,0.508677,15.423508,106341.382812,18.392261,-11.562500,0.000000
15866.00,1,1.300000,0.012891,0.019974,0.516140,0.508677,15.423508,106341.382812,18.392261,-11.562500,0.000000
16365.00,1,1.300000,0.013929,0.019298,0.518063,0.542472,15.471576,106672.804687,18.406911,-15.562500,0.000000
16864.00,1,1.300000,0.013929,0.019298,0.518063,0.542472,15.471576,106672.804687,18.406911,-15.562500,0.000000
17362.00,1,1.300000,0.014894,0.017946,0.521908,0.610062,15.567712,107335.640625,18.390796,-19.562500,0.000000
17861.00,1,1.300000,0.014894,0.017946,0.521908,0.610062,15.567712,107335.640625,18.390796,-19.562500,0.000000
18360.00,1,1.300000,0.015894,0.016401,0.526303,0.687308,15.677581,108093.156250,18.380542,-23.562500,0.000000
18859.00,1,1.300000,0.015894,0.016401,0.526303,0.687308,15.677581,108093.156250,18.380542,-23.562500,0.000000
19358.00,1,1.300000,0.016892,0.014856,0.530698,0.764555,15.787452,108850.687500,18.379077,-25.562500,0.000000
19857.00,1,1.300000,0.016892,0.014856,0.530698,0.764555,15.787452,108850.687500,18.379077,-25.562500,0.000000
20356.00,1,1.300000,0.016401,0.013118,0.535642,0.851457,15.911056,109702.906250,18.683784,-33.562500,0.000000
20855.00,1,1.300000,0.016401,0.013118,0.535642,0.851457,15.911056,109702.906250,18.683784,-33.562500,0.000000
21354.00,1,1.300000,0.015473,0.011090,0.541410,0.952842,16.055259,110697.164062,18.371753,-37.562500,0.000000
21853.00,1,1.300000,0.015473,0.011090,0.541410,0.952842,16.055259,110697.164062,18.371753,-37.562500,0.000000
22352.00,1,1.300000,0.014475,0.009352,0.546355,1.039745,16.178863,111549.382812,18.345384,-39.562500,0.000000
22852.00,1,1.300000,0.014475,0.009352,0.546355,1.039745,16.178863,111549.382812,18.345384,-39.562500,0.000000
23351.00,1,1.300000,0.013437,0.006938,0.553221,1.160443,16.350536,112733.023437,18.323410,-45.562500,0.000000
23850.00,1,1.300000,0.013437,0.006938,0.553221,1.160443,16.350536,112733.023437,18.323410,-45.562500,0.000000
24349.00,1,1.300000,0.012472,0.004911,0.558990,1.261827,16.494739,113727.273437,18.349779,-47.562500,0.000000
24848.00,1,1.300000,0.012472,0.004911,0.558990,1.261827,16.494739,113727.273437,18.349779,-47.562500,0.000000
25347.00,1,1.300000,0.011436,0.002207,0.566680,1.397010,16.687013,115052.953125,18.348314,-55.562500,0.000000
25846.00,1,1.300000,0.011436,0.002207,0.566680,1.397010,16.687013,115052.953125,18.348314,-55.562500,0.000000
26345.00,1,1.300000,0.010474,0.000566,0.571350,1.479083,16.803749,115857.820312,18.354173,-57.562500,0.000000
26844.00,1,1.300000,0.010474,0.000566,0.571350,1.479083,16.803749,115857.820312,18.354173,-57.562500,0.000000
27343.00,1,1.300000,0.009474,0.000000,0.579316,1.619093,17.002889,117230.843750,18.355638,-63.562500,0.000000
27842.00,1,1.300000,0.009474,0.000000,0.579316,1.619093,17.002889,117230.843750,18.355638,-63.562500,0.000000
28341.00,1,1.300000,0.008471,0.000000,0.578492,1.604609,16.982288,117088.804687,18.253093,-65.562500,0.000000
28840.00,1,1.300000,0.008471,0.000000,0.578492,1.604609,16.982288,117088.804687,18.253093,-65.562500,0.000000
29339.00,1,1.300000,0.007472,0.000000,0.580414,1.638403,17.030355,117420.210937,18.266277,-67.562500,0.000000
29838.00,1,1.300000,0.007472,0.000000,0.580414,1.638403,17.030355,117420.210937,18.266277,-67.562500,0.000000
30337.00,1,1.300000,0.006435,0.000000,0.579865,1.628748,17.016622,117325.531250,18.251628,-69.562500,0.000000
30836.00,1,1.300000,0.006435,0.000000,0.579865,1.628748,17.016622,117325.531250,18.251628,-69.562500,0.000000
31334.00,1,1.300000,0.005473,0.000000,0.580964,1.648058,17.044088,117514.898437,18.264812,-77.562500,0.000000
31833.00,1,1.300000,0.005473,0.000000,0.580964,1.648058,17.044088,117514.898437,18.264812,-77.562500,0.000000
