Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
400.00,1,1.300000,-0.000000,0.009417,0.543882,0.975201,16.087060,110916.421875,18.425954,12.437500,0.000000
899.00,1,1.300000,-0.000000,0.010051,0.543882,0.975201,16.087060,110916.421875,18.425954,12.437500,0.000000
1398.00,1,1.300000,-0.000000,0.019641,0.505153,0.301500,15.128833,104309.671875,19.564209,36.445312,0.000000
1897.00,1,1.300000,-0.000000,0.019641,0.505153,0.301500,15.128833,104309.671875,19.564209,36.445312,0.000000
2396.00,1,1.300000,0.000963,0.019506,0.505703,0.311155,15.142566,104404.359375,18.415700,24.445312,0.000000
2895.00,1,1.300000,0.000963,0.019506,0.505703,0.311155,15.142566,104404.359375,18.415700,24.445312,0.000000
3394.00,1,1.300000,0.001928,0.019641,0.505153,0.301500,15.128833,104309.671875,18.355638,16.445312,0.000000
3893.00,1,1.300000,0.001928,0.019641,0.505153,0.301500,15.128833,104309.671875,18.355638,16.445312,0.000000
4392.00,1,1.300000,0.002928,0.019439,0.505977,0.315982,15.149433,104451.695312,18.320480,12.445313,0.000000
4891.00,1,1.300000,0.002928,0.019439,0.505977,0.315982,15.149433,104451.695312,18.320480,12.445313,0.000000
5390.00,1,1.300000,0.003926,0.019641,0.505153,0.301500,15.128833,104309.671875,18.307294,8.445313,0.000000
5889.00,1,1.300000,0.003926,0.019641,0.505153,0.301500,15.128833,104309.671875,18.307294,8.445313,0.000000
6388.00,1,1.300000,0.004926,0.019168,0.507076,0.335293,15.176899,104641.078125,18.288251,4.445312,0.000000
6887.00,1,1.300000,0.004926,0.019168,0.507076,0.335293,15.176899,104641.078125,18.288251,4.445312,0.000000
7386.00,1,1.300000,0.005929,0.018695,0.508999,0.369090,15.224969,104972.507812,18.282392,-1.562500,0.000000
7885.00,1,1.300000,0.005929,0.018695,0.508999,0.369090,15.224969,104972.507812,18.282392,-1.562500,0.000000
8384.00,1,1.300000,0.006929,0.018357,0.510372,0.393229,15.259303,105209.226562,18.269207,-9.562500,0.000000
8883.00,1,1.300000,0.006929,0.018357,0.510372,0.393229,15.259303,105209.226562,18.269207,-9.562500,0.000000
9382.00,1,1.300000,0.007971,0.018087,0.511471,0.412540,15.286770,105398.609375,18.264812,-11.562500,0.000000
9881.00,1,1.300000,0.007971,0.018087,0.511471,0.412540,15.286770,105398.609375,18.264812,-11.562500,0.000000
10380.00,1,1.300000,0.008927,0.017952,0.512020,0.422197,15.300505,105493.304687,18.253093,-17.562500,0.000000
