Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
400.00,1,1.300000,-0.000000,0.000203,0.567779,1.416320,16.714479,115242.328125,19.477777,106.437500,0.000000
899.00,1,1.300000,-0.000000,0.000000,0.567779,1.416320,16.714479,115242.328125,19.477777,106.437500,0.000000
1397.00,1,1.300000,-0.000000,0.031698,0.508175,0.347575,15.194368,104761.515625,19.584716,124.437500,0.000000
1896.00,1,1.300000,-0.000000,0.031698,0.508175,0.347575,15.194368,104761.515625,19.584716,124.437500,0.000000
2395.00,1,1.300000,-0.000000,0.031263,0.508999,0.362059,15.214969,104903.554687,19.580322,120.437500,0.000000
2894.00,1,1.300000,-0.000000,0.031263,0.508999,0.362059,15.214969,104903.554687,19.580322,120.437500,0.000000
3393.00,1,1.300000,0.000890,0.031842,0.507900,0.342747,15.187501,104714.171875,18.527034,116.437500,0.000000
3892.00,1,1.300000,0.000890,0.031842,0.507900,0.342747,15.187501,104714.171875,18.527034,116.437500,0.000000
4391.00,1,1.300000,0.001891,0.031553,0.508449,0.352403,15.201234,104808.859375,18.507991,114.437500,0.000000
4890.00,1,1.300000,0.001891,0.031553,0.508449,0.352403,15.201234,104808.859375,18.507991,114.437500,0.000000
5389.00,1,1.300000,0.002889,0.032567,0.506527,0.318607,15.153166,104477.445312,18.486017,110.437500,0.000000
5888.00,1,1.300000,0.002889,0.032567,0.506527,0.318607,15.153166,104477.445312,18.486017,110.437500,0.000000
6387.00,1,1.300000,0.003889,0.032422,0.506801,0.323435,15.160033,104524.781250,18.458183,106.437500,0.000000
6886.00,1,1.300000,0.003889,0.032422,0.506801,0.323435,15.160033,104524.781250,18.458183,106.437500,0.000000
7385.00,1,1.300000,0.004892,0.031842,0.507900,0.342747,15.187501,104714.171875,18.443534,102.437500,0.000000
7884.00,1,1.300000,0.004892,0.031842,0.507900,0.342747,15.187501,104714.171875,18.443534,102.437500,0.000000
8383.00,1,1.300000,0.005892,0.031553,0.508449,0.352403,15.201234,104808.859375,18.449394,100.437500,0.000000
8882.00,1,1.300000,0.005892,0.031553,0.508449,0.352403,15.201234,104808.859375,18.449394,100.437500,0.000000
9381.00,1,1.300000,0.006929,0.030973,0.509548,0.371714,15.228702,104998.242187,18.428884,98.437500,0.000000
9880.00,1,1.300000,0.006929,0.030973,0.509548,0.371714,15.228702,104998.242187,18.428884,98.437500,0.000000
10378.00,1,1.300000,0.007890,0.030539,0.510372,0.386198,15.249302,105140.273437,18.406911,96.437500,0.000000
10877.00,1,1.300000,0.007890,0.030539,0.510372,0.386198,15.249302,105140.273437,18.406911,96.437500,0.000000
11375.00,1,1.300000,0.008892,0.030104,0.511196,0.400682,15.269904,105282.320312,18.420095,94.437500,0.000000
11874.00,1,1.300000,0.008892,0.030104,0.511196,0.400682,15.269904,105282.320312,18.420095,94.437500,0.000000
12372.00,1,1.300000,0.009893,0.029670,0.512020,0.415166,15.290505,105424.359375,18.423025,92.437500,0.000000
12871.00,1,1.300000,0.009893,0.029670,0.512020,0.415166,15.290505,105424.359375,18.423025,92.437500,0.000000
13369.00,1,1.300000,0.010893,0.028511,0.514218,0.453789,15.345439,105803.117187,18.403982,90.437500,0.000000
13868.00,1,1.300000,0.010893,0.028511,0.514218,0.453789,15.345439,105803.117187,18.403982,90.437500,0.000000
14367.00,1,1.300000,0.011898,0.028222,0.514767,0.463444,15.359172,105897.804687,18.393726,88.437500,0.000000
14866.00,1,1.300000,0.011898,0.028222,0.514767,0.463444,15.359172,105897.804687,18.393726,88.437500,0.000000
15365.00,1,1.300000,0.012892,0.026049,0.518887,0.535863,15.462176,106607.984375,18.389331,88.437500,0.000000
15864.00,1,1.300000,0.012892,0.026049,0.518887,0.535863,15.462176,106607.984375,18.389331,88.437500,0.000000
16363.00,1,1.300000,0.013930,0.024601,0.521634,0.584142,15.530845,107081.445312,18.367357,86.437500,0.000000
16862.00,1,1.300000,0.013930,0.024601,0.521634,0.584142,15.530845,107081.445312,18.367357,86.437500,0.000000
17361.00,1,1.300000,0.014894,0.023297,0.524106,0.627592,15.592646,107507.546875,18.373218,82.437500,0.000000
17860.00,1,1.300000,0.014894,0.023297,0.524106,0.627592,15.592646,107507.546875,18.373218,82.437500,0.000000
18359.00,1,1.300000,0.015931,0.020835,0.528775,0.709667,15.709383,108312.421875,18.370286,82.437500,0.000000
18858.00,1,1.300000,0.015931,0.020835,0.528775,0.709667,15.709383,108312.421875,18.370286,82.437500,0.000000
19357.00,1,1.300000,0.016893,0.018517,0.533170,0.786913,15.819252,109069.945312,18.384937,82.437500,0.000000
19856.00,1,1.300000,0.016893,0.018517,0.533170,0.786913,15.819252,109069.945312,18.384937,82.437500,0.000000
20355.00,1,1.300000,0.017893,0.015621,0.538664,0.883471,15.956591,110016.859375,18.370286,80.437500,0.000000
20854.00,1,1.300000,0.017893,0.015621,0.538664,0.883471,15.956591,110016.859375,18.370286,80.437500,0.000000
21353.00,1,1.300000,0.018517,0.013158,0.543333,0.965546,16.073328,110821.742187,18.664739,80.437500,0.000000
21852.00,1,1.300000,0.018517,0.013158,0.543333,0.965546,16.073328,110821.742187,18.664739,80.437500,0.000000
22351.00,1,1.300000,0.017591,0.009538,0.550200,1.086242,16.244998,112005.367187,18.348314,78.437500,0.000000
22850.00,1,1.300000,0.017591,0.009538,0.550200,1.086242,16.244998,112005.367187,18.348314,78.437500,0.000000
23349.00,1,1.300000,0.016555,0.005772,0.557342,1.211768,16.423538,113236.351562,18.323410,76.437500,0.000000
23848.00,1,1.300000,0.016555,0.005772,0.557342,1.211768,16.423538,113236.351562,18.323410,76.437500,0.000000
24347.00,1,1.300000,0.015593,0.002296,0.563934,1.327637,16.588342,114372.640625,18.313156,76.437500,0.000000
24846.00,1,1.300000,0.015593,0.002296,0.563934,1.327637,16.588342,114372.640625,18.313156,76.437500,0.000000
25345.00,1,1.300000,0.014555,0.000000,0.570526,1.443507,16.753149,115508.945312,18.324874,76.437500,0.000000
25844.00,1,1.300000,0.014555,0.000000,0.570526,1.443507,16.753149,115508.945312,18.324874,76.437500,0.000000
26343.00,1,1.300000,0.013590,0.000000,0.577942,1.573859,16.938552,116787.257812,18.308761,76.437500,0.000000
26842.00,1,1.300000,0.013590,0.000000,0.577942,1.573859,16.938552,116787.257812,18.308761,76.437500,0.000000
