Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
400.00,1,4.000000,-0.000000,0.055000,0.498836,-0.020464,14.670894,101152.289062,23.223611,0.000000,0.000000
899.00,1,4.000000,-0.000000,0.055000,0.498836,-0.020464,14.670894,101152.289062,23.223611,0.000000,0.000000
1398.00,1,4.000000,-0.000000,0.055000,0.498561,-0.004828,14.664027,101104.945312,23.223611,0.000000,0.000000
1898.00,1,4.000000,0.000750,0.055000,0.498012,-0.014484,14.650294,101010.257812,23.166479,0.000000,0.000000
2397.00,1,4.000000,0.000962,0.055000,0.498286,-0.009656,14.657160,101057.601562,23.156225,25.375000,0.000000
2896.00,1,4.000000,0.000962,0.055000,0.498286,-0.009656,14.657160,101057.601562,23.156225,25.375000,0.000000
3395.00,1,4.000000,0.001924,0.055000,0.499110,0.004828,14.677761,101199.632812,23.145969,25.375000,0.000000
3894.00,1,4.000000,0.001924,0.055000,0.499110,0.004828,14.677761,101199.632812,23.145969,25.375000,0.000000
4393.00,1,4.000000,0.002924,0.055000,0.498286,-0.009656,14.657160,101057.601562,23.151828,25.375000,0.000000
4892.00,1,4.000000,0.002924,0.055000,0.498286,-0.009656,14.657160,101057.601562,23.151828,25.375000,0.000000
5391.00,1,4.000000,0.003926,0.055000,0.498836,0.000000,14.670894,101152.289062,23.165014,25.375000,0.000000
5890.00,1,4.000000,0.003926,0.055000,0.498836,0.000000,14.670894,101152.289062,23.165014,25.375000,0.000000
6389.00,1,4.000000,0.004926,0.055000,0.498561,-0.004828,14.664027,101104.945312,23.157690,25.375000,0.000000
6888.00,1,4.000000,0.004926,0.055000,0.498561,-0.004828,14.664027,101104.945312,23.157690,25.375000,0.000000
7387.00,1,4.000000,0.005924,0.055000,0.498561,-0.004828,14.664027,101104.945312,23.165014,25.375000,0.000000
7886.00,1,4.000000,0.005924,0.055000,0.498561,-0.004828,14.664027,101104.945312,23.165014,25.375000,0.000000
8385.00,1,4.000000,0.006925,0.055000,0.498561,-0.004828,14.664027,101104.945312,23.159154,25.375000,0.000000
