Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
400.00,1,1.300000,-0.000000,0.016456,0.498286,0.124556,14.877161,102574.445312,19.496822,80.890625,0.000000
899.00,1,1.300000,-0.000000,0.016456,0.498286,0.124556,14.877161,102574.445312,19.496822,80.890625,0.000000
1398.00,1,1.300000,-0.000000,0.009765,0.525479,0.602518,15.556982,107261.648437,20.466608,80.890625,0.000000
1897.00,1,1.300000,-0.000000,0.009765,0.525479,0.602518,15.556982,107261.648437,20.466608,80.890625,0.000000
2396.00,1,1.300000,0.000962,0.009697,0.525754,0.607345,15.563848,107308.992187,19.460197,80.890625,0.000000
2895.00,1,1.300000,0.000962,0.009697,0.525754,0.607345,15.563848,107308.992187,19.460197,80.890625,0.000000
3394.00,1,1.300000,0.001923,0.009697,0.525754,0.607345,15.563848,107308.992187,19.376697,80.890625,0.000000
3893.00,1,1.300000,0.001923,0.009697,0.525754,0.607345,15.563848,107308.992187,19.376697,80.890625,0.000000
4392.00,1,1.300000,0.002924,0.010373,0.523007,0.559067,15.495180,106835.539062,19.331283,80.882812,0.000000
4891.00,1,1.300000,0.002924,0.010373,0.523007,0.559067,15.495180,106835.539062,19.331283,80.882812,0.000000
5390.00,1,1.300000,0.003926,0.010305,0.523282,0.563894,15.502046,106882.882812,19.366441,80.875000,0.000000
5888.00,1,1.300000,0.003926,0.010305,0.523282,0.563894,15.502046,106882.882812,19.366441,80.875000,0.000000
6387.00,1,1.300000,0.004927,0.010576,0.522183,0.544582,15.474578,106693.500000,19.306379,80.882812,0.000000
6886.00,1,1.300000,0.004927,0.010576,0.522183,0.544582,15.474578,106693.500000,19.306379,80.882812,0.000000
7384.00,1,1.300000,0.005924,0.010373,0.523007,0.559067,15.495180,106835.539062,19.296125,80.882812,0.000000
7883.00,1,1.300000,0.005924,0.010373,0.523007,0.559067,15.495180,106835.539062,19.296125,80.882812,0.000000
8381.00,1,1.300000,0.006925,0.010576,0.522183,0.544582,15.474578,106693.500000,19.337142,80.882812,0.000000
8880.00,1,1.300000,0.006925,0.010576,0.522183,0.544582,15.474578,106693.500000,19.337142,80.882812,0.000000
9379.00,1,1.300000,0.007962,0.010576,0.522183,0.544582,15.474578,106693.500000,19.304914,80.882812,0.000000
9878.00,1,1.300000,0.007962,0.010576,0.522183,0.544582,15.474578,106693.500000,19.304914,80.882812,0.000000
10376.00,1,1.300000,0.008927,0.010576,0.522183,0.544582,15.474578,106693.500000,18.757030,80.906250,0.000000
10875.00,1,1.300000,0.008927,0.010576,0.522183,0.544582,15.474578,106693.500000,18.757030,80.906250,0.000000
11374.00,1,1.300000,0.009927,0.010711,0.521634,0.534927,15.460845,106598.812500,18.784864,80.937500,0.000000
11873.00,1,1.300000,0.009927,0.010711,0.521634,0.534927,15.460845,106598.812500,18.784864,80.937500,0.000000
12372.00,1,1.300000,0.010576,0.010711,0.521634,0.534927,15.460845,106598.812500,19.297590,80.929687,0.000000
12871.00,1,1.300000,0.010576,0.010711,0.521634,0.534927,15.460845,106598.812500,19.297590,80.929687,0.000000
13370.00,1,1.300000,0.010711,0.010643,0.521908,0.539755,15.467712,106646.156250,19.304914,80.921875,0.000000
13869.00,1,1.300000,0.010711,0.010643,0.521908,0.539755,15.467712,106646.156250,19.304914,80.921875,0.000000
14368.00,1,1.300000,0.010711,0.008548,0.530423,0.689420,15.680585,108113.867187,20.009548,80.921875,0.000000
14867.00,1,1.300000,0.010711,0.008548,0.530423,0.689420,15.680585,108113.867187,20.009548,80.921875,0.000000
15366.00,1,1.300000,0.010643,0.006791,0.537565,0.814945,15.859124,109344.851562,19.682867,80.914062,0.000000
15865.00,1,1.300000,0.010643,0.006791,0.537565,0.814945,15.859124,109344.851562,19.682867,80.914062,0.000000
16364.00,1,1.300000,0.009675,0.006453,0.538938,0.839084,15.893458,109581.578125,19.306379,80.890625,0.000000
16863.00,1,1.300000,0.009675,0.006453,0.538938,0.839084,15.893458,109581.578125,19.306379,80.890625,0.000000
17362.00,1,1.300000,0.008717,0.006588,0.538389,0.829429,15.879725,109486.890625,19.262432,80.882812,0.000000
17861.00,1,1.300000,0.008717,0.006588,0.538389,0.829429,15.879725,109486.890625,19.262432,80.882812,0.000000
18360.00,1,1.300000,0.007719,0.006520,0.538664,0.834257,15.886591,109534.234375,19.250713,80.875000,0.000000
18859.00,1,1.300000,0.007719,0.006520,0.538664,0.834257,15.886591,109534.234375,19.250713,80.875000,0.000000
19358.00,1,1.300000,0.006717,0.006385,0.539213,0.843912,15.900325,109628.921875,19.193580,80.867187,0.000000
19858.00,1,1.300000,0.006717,0.006385,0.539213,0.843912,15.900325,109628.921875,19.193580,80.867187,0.000000
20357.00,1,1.300000,0.006520,0.006182,0.540037,0.858395,15.920925,109770.953125,19.548093,80.843750,0.000000
20856.00,1,1.300000,0.006520,0.006182,0.540037,0.858395,15.920925,109770.953125,19.548093,80.843750,0.000000
21355.00,1,1.300000,0.006385,0.006385,0.539213,0.843912,15.900325,109628.921875,19.505611,80.835937,0.000000
21854.00,1,1.300000,0.006385,0.006385,0.539213,0.843912,15.900325,109628.921875,19.505611,80.835937,0.000000
22353.00,1,1.300000,0.006182,0.005980,0.540861,0.872879,15.941526,109912.992187,19.527586,80.812500,0.000000
22852.00,1,1.300000,0.006182,0.005980,0.540861,0.872879,15.941526,109912.992187,19.527586,80.812500,0.000000
23351.00,1,1.300000,0.006385,0.005507,0.542784,0.906675,15.989594,110244.406250,19.483636,80.773437,0.000000
23850.00,1,1.300000,0.006385,0.005507,0.542784,0.906675,15.989594,110244.406250,19.483636,80.773437,0.000000
24349.00,1,1.300000,0.005980,0.005507,0.542784,0.906675,15.989594,110244.406250,19.426504,80.750000,0.000000
24848.00,1,1.300000,0.005980,0.005507,0.542784,0.906675,15.989594,110244.406250,19.426504,80.750000,0.000000
25346.00,1,1.300000,0.005507,0.005574,0.542509,0.901847,15.982728,110197.070312,19.420644,80.726562,0.000000
25845.00,1,1.300000,0.005507,0.005574,0.542509,0.901847,15.982728,110197.070312,19.420644,80.726562,0.000000
26344.00,1,1.300000,0.005507,0.005371,0.543333,0.916331,16.003328,110339.109375,20.041776,80.710937,0.000000
26843.00,1,1.300000,0.005507,0.005371,0.543333,0.916331,16.003328,110339.109375,20.041776,80.710937,0.000000
27342.00,1,1.300000,0.005574,0.005169,0.544157,0.930815,16.023929,110481.148437,19.499752,80.695312,0.000000
27841.00,1,1.300000,0.005574,0.005169,0.544157,0.930815,16.023929,110481.148437,19.499752,80.695312,0.000000
28340.00,1,1.300000,0.005371,0.005169,0.544157,0.930815,16.023929,110481.148437,19.483636,80.679687,0.000000
28839.00,1,1.300000,0.005371,0.005169,0.544157,0.930815,16.023929,110481.148437,19.483636,80.679687,0.000000
29337.00,1,1.300000,0.005169,0.004831,0.545531,0.954953,16.058261,110717.859375,19.455802,80.640625,0.000000
29836.00,1,1.300000,0.005169,0.004831,0.545531,0.954953,16.058261,110717.859375,19.455802,80.640625,0.000000
30335.00,1,1.300000,0.005169,0.004831,0.545531,0.954953,16.058261,110717.859375,20.084259,80.617187,0.000000
30834.00,1,1.300000,0.005169,0.004831,0.545531,0.954953,16.058261,110717.859375,20.084259,80.617187,0.000000
31333.00,1,1.300000,0.004831,0.004966,0.544981,0.945298,16.044528,110623.179687,19.477777,80.609375,0.000000
31832.00,1,1.300000,0.004831,0.004966,0.544981,0.945298,16.044528,110623.179687,19.477777,80.609375,0.000000
32331.00,1,1.300000,0.004831,0.004966,0.544981,0.945298,16.044528,110623.179687,20.081329,80.585937,0.000000
32830.00,1,1.300000,0.004831,0.004966,0.544981,0.945298,16.044528,110623.179687,20.081329,80.585937,0.000000
33329.00,1,1.300000,0.004966,0.004831,0.545531,0.954953,16.058261,110717.859375,19.439689,80.578125,0.000000
33828.00,1,1.300000,0.004966,0.004831,0.545531,0.954953,16.058261,110717.859375,19.439689,80.578125,0.000000
34327.00,1,1.300000,0.004966,0.004763,0.545805,0.959781,16.065128,110765.203125,20.085723,80.554687,0.000000
34826.00,1,1.300000,0.004966,0.004763,0.545805,0.959781,16.065128,110765.203125,20.085723,80.554687,0.000000
35325.00,1,1.300000,0.004831,0.004695,0.546080,0.964608,16.071994,110812.546875,19.466058,80.531250,0.000000
35824.00,1,1.300000,0.004831,0.004695,0.546080,0.964608,16.071994,110812.546875,19.466058,80.531250,0.000000
36323.00,1,1.300000,0.004763,0.004763,0.545805,0.959781,16.065128,110765.203125,19.460197,80.515625,0.000000
36822.00,1,1.300000,0.004763,0.004763,0.545805,0.959781,16.065128,110765.203125,19.460197,80.515625,0.000000
37321.00,1,1.300000,0.004695,0.004966,0.544981,0.945298,16.044528,110623.179687,19.460197,80.500000,0.000000
37820.00,1,1.300000,0.004695,0.004966,0.544981,0.945298,16.044528,110623.179687,19.460197,80.500000,0.000000
38319.00,1,1.300000,0.004763,0.004695,0.546080,0.964608,16.071994,110812.546875,19.452873,80.492187,0.000000
38818.00,1,1.300000,0.004763,0.004695,0.546080,0.964608,16.071994,110812.546875,19.452873,80.492187,0.000000
39316.00,1,1.300000,0.004966,0.004966,0.544981,0.945298,16.044528,110623.179687,19.423574,80.476562,0.000000
39815.00,1,1.300000,0.004966,0.004966,0.544981,0.945298,16.044528,110623.179687,19.423574,80.476562,0.000000
40313.00,1,1.300000,0.004695,0.004966,0.544981,0.945298,16.044528,110623.179687,19.435295,80.468750,0.000000
40812.00,1,1.300000,0.004695,0.004966,0.544981,0.945298,16.044528,110623.179687,19.435295,80.468750,0.000000
41310.00,1,1.300000,0.004966,0.004831,0.545531,0.954953,16.058261,110717.859375,19.408926,80.453125,0.000000
41809.00,1,1.300000,0.004966,0.004831,0.545531,0.954953,16.058261,110717.859375,19.408926,80.453125,0.000000
42307.00,1,1.300000,0.004966,0.004695,0.546080,0.964608,16.071994,110812.546875,20.043241,80.429687,0.000000
42806.00,1,1.300000,0.004966,0.004695,0.546080,0.964608,16.071994,110812.546875,20.043241,80.429687,0.000000
43305.00,1,1.300000,0.004831,0.004763,0.545805,0.959781,16.065128,110765.203125,19.463127,80.421875,0.000000
43804.00,1,1.300000,0.004831,0.004763,0.545805,0.959781,16.065128,110765.203125,19.463127,80.421875,0.000000
44303.00,1,1.300000,0.004695,0.004831,0.545531,0.954953,16.058261,110717.859375,19.463127,80.414062,0.000000
44802.00,1,1.300000,0.004695,0.004831,0.545531,0.954953,16.058261,110717.859375,19.463127,80.414062,0.000000
45300.00,1,1.300000,0.004763,0.004695,0.546080,0.964608,16.071994,110812.546875,19.445549,80.398437,0.000000
45799.00,1,1.300000,0.004763,0.004695,0.546080,0.964608,16.071994,110812.546875,19.445549,80.398437,0.000000
46298.00,1,1.300000,0.004831,0.004831,0.545531,0.954953,16.058261,110717.859375,19.445549,80.390625,0.000000
46797.00,1,1.300000,0.004831,0.004831,0.545531,0.954953,16.058261,110717.859375,19.445549,80.390625,0.000000
47296.00,1,1.300000,0.004695,0.004898,0.545256,0.950126,16.051395,110670.515625,19.439689,80.390625,0.000000
47795.00,1,1.300000,0.004695,0.004898,0.545256,0.950126,16.051395,110670.515625,19.439689,80.390625,0.000000
48293.00,1,1.300000,0.004831,0.004966,0.544981,0.945298,16.044528,110623.179687,19.433830,80.367187,0.000000
48792.00,1,1.300000,0.004831,0.004966,0.544981,0.945298,16.044528,110623.179687,19.433830,80.367187,0.000000
49291.00,1,1.300000,0.004898,0.005101,0.544432,0.935643,16.030796,110528.492187,19.468988,80.359375,0.000000
49790.00,1,1.300000,0.004898,0.005101,0.544432,0.935643,16.030796,110528.492187,19.468988,80.359375,0.000000
50289.00,1,1.300000,0.004966,0.004831,0.545531,0.954953,16.058261,110717.859375,19.422109,80.359375,0.000000
50788.00,1,1.300000,0.004966,0.004831,0.545531,0.954953,16.058261,110717.859375,19.422109,80.359375,0.000000
51287.00,1,1.300000,0.005101,0.005371,0.543333,0.916331,16.003328,110339.109375,19.441154,80.343750,0.000000
51786.00,1,1.300000,0.005101,0.005371,0.543333,0.916331,16.003328,110339.109375,19.441154,80.343750,0.000000
52285.00,1,1.300000,0.004831,0.005236,0.543882,0.925986,16.017061,110433.796875,19.444084,80.343750,0.000000
52784.00,1,1.300000,0.004831,0.005236,0.543882,0.925986,16.017061,110433.796875,19.444084,80.343750,0.000000
53283.00,1,1.300000,0.005371,0.005236,0.543882,0.925986,16.017061,110433.796875,19.436759,80.335937,0.000000
53782.00,1,1.300000,0.005371,0.005236,0.543882,0.925986,16.017061,110433.796875,19.436759,80.335937,0.000000
54281.00,1,1.300000,0.005236,0.005371,0.543333,0.916331,16.003328,110339.109375,19.467523,80.320312,0.000000
54780.00,1,1.300000,0.005236,0.005371,0.543333,0.916331,16.003328,110339.109375,19.467523,80.320312,0.000000
55279.00,1,1.300000,0.005236,0.005371,0.543333,0.916331,16.003328,110339.109375,20.050565,80.320312,0.000000
55778.00,1,1.300000,0.005236,0.005371,0.543333,0.916331,16.003328,110339.109375,20.050565,80.320312,0.000000
56276.00,1,1.300000,0.005371,0.005439,0.543058,0.911503,15.996462,110291.765625,19.468988,80.312500,0.000000
56775.00,1,1.300000,0.005371,0.005439,0.543058,0.911503,15.996462,110291.765625,19.468988,80.312500,0.000000
57273.00,1,1.300000,0.005371,0.005507,0.542784,0.906675,15.989594,110244.406250,20.062286,80.304687,0.000000
57772.00,1,1.300000,0.005371,0.005507,0.542784,0.906675,15.989594,110244.406250,20.062286,80.304687,0.000000
58271.00,1,1.300000,0.005439,0.005507,0.542784,0.906675,15.989594,110244.406250,19.457267,80.296875,0.000000
58770.00,1,1.300000,0.005439,0.005507,0.542784,0.906675,15.989594,110244.406250,19.457267,80.296875,0.000000
59268.00,1,1.300000,0.005507,0.005574,0.542509,0.901847,15.982728,110197.070312,19.444084,80.296875,0.000000
59767.00,1,1.300000,0.005507,0.005574,0.542509,0.901847,15.982728,110197.070312,19.444084,80.296875,0.000000
60266.00,1,1.300000,0.005507,0.005574,0.542509,0.901847,15.982728,110197.070312,20.076934,80.281250,0.000000
60765.00,1,1.300000,0.005507,0.005574,0.542509,0.901847,15.982728,110197.070312,20.076934,80.281250,0.000000
