Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
540.00,1,1.500000,-0.000000,0.055000,0.497188,0.091182,14.829692,102247.164062,22.669866,-63.921875,0.000000
1539.00,1,1.500000,0.002312,0.055000,0.497737,0.100838,14.843426,102341.859375,21.790906,-63.921875,0.000000
2538.00,1,1.500000,0.004754,0.055000,0.497737,0.100838,14.843426,102341.859375,21.027677,-63.921875,0.000000
3537.00,1,1.500000,0.007195,0.055000,0.498286,0.110494,14.857160,102436.546875,21.256206,-65.921875,0.000000
4536.00,1,1.500000,0.009637,0.055000,0.497737,0.100838,14.843426,102341.859375,21.360216,-65.921875,0.000000
5535.00,1,1.500000,0.012078,0.055000,0.497737,0.100838,14.843426,102341.859375,21.333847,-65.921875,0.000000
6534.00,1,1.500000,0.014520,0.055000,0.496913,0.086355,14.822826,102199.820312,21.074554,-65.921875,0.000000
7533.00,1,1.500000,0.016962,0.055000,0.498561,0.115322,14.864028,102483.898437,21.199073,-65.921875,0.000000
8532.00,1,1.500000,0.019403,0.055000,0.500209,0.144290,14.905229,102767.976562,20.910482,-67.921875,0.000000
9532.00,1,1.500000,0.021845,0.055000,0.499385,0.129805,14.884627,102625.929687,20.919271,-65.921875,0.000000
10531.00,1,1.500000,0.024286,0.055000,0.499934,0.139461,14.898361,102720.617187,20.919271,-67.921875,0.000000
11530.00,1,1.500000,0.026727,0.000000,0.512295,0.356717,15.207371,104851.171875,21.344102,-67.921875,0.000000
12529.00,1,1.500000,0.024707,0.006462,0.530149,0.670530,15.653718,107928.625000,21.275249,-67.921875,0.000000
13528.00,1,1.500000,0.022266,0.025563,0.537840,0.805711,15.845990,109254.289062,21.380725,-69.921875,0.000000
14527.00,1,1.500000,0.022624,0.028942,0.541685,0.873301,15.942126,109917.125000,21.371936,-69.921875,0.000000
15526.00,1,1.500000,0.022993,0.019533,0.548277,0.989171,16.106931,111053.429687,21.449577,-69.921875,0.000000
16525.00,1,1.500000,0.020551,0.014042,0.553496,1.080901,16.237401,111952.992187,21.477411,-69.921875,0.000000
17524.00,1,1.500000,0.018110,0.004764,0.557616,1.153319,16.340404,112663.164062,21.489130,-71.921875,0.000000
18523.00,1,1.500000,0.017156,0.000000,0.560912,1.211254,16.422807,113231.320312,21.544797,-69.921875,0.000000
19522.00,1,1.500000,0.015136,0.007424,0.564483,1.274017,16.512077,113846.812500,21.494989,-69.921875,0.000000
