Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
540.00,1,3.000000,-0.000000,0.055000,0.513668,0.240242,15.041705,103708.937500,17.126560,-157.898437,0.000000
1539.00,1,3.000000,0.002312,0.055000,0.513943,0.245071,15.048573,103756.296875,14.179115,-157.898437,0.000000
2538.00,1,3.000000,0.004753,0.055000,0.514218,0.249899,15.055439,103803.640625,13.909566,-157.898437,0.000000
3537.00,1,3.000000,0.007195,0.055000,0.513943,0.245071,15.048573,103756.296875,13.804092,-157.898437,0.000000
4536.00,1,3.000000,0.009637,0.055000,0.513119,0.230587,15.027972,103614.257812,13.801162,-157.898437,0.000000
5535.00,1,3.000000,0.012078,0.055000,0.513394,0.235414,15.034838,103661.601562,13.755749,-155.898437,0.000000
6534.00,1,3.000000,0.014520,0.055000,0.513668,0.240242,15.041705,103708.937500,13.681037,-155.898437,0.000000
7533.00,1,3.000000,0.016961,0.055000,0.512844,0.225759,15.021105,103566.914062,13.622440,-155.898437,0.000000
8532.00,1,3.000000,0.019403,0.055000,0.515591,0.274037,15.089773,104040.359375,13.606326,-153.898437,0.000000
9531.00,1,3.000000,0.021845,0.055000,0.515866,0.278865,15.096639,104087.703125,13.571167,-155.898437,0.000000
10530.00,1,3.000000,0.024286,0.055000,0.518612,0.327144,15.165308,104561.156250,13.556518,-153.898437,0.000000
11529.00,1,3.000000,0.025076,0.000000,0.554045,0.949943,16.051136,110668.734375,13.623905,-153.898437,0.000000
12528.00,1,3.000000,0.024297,0.055000,0.562011,1.089952,16.250274,112041.742187,13.724986,-153.898437,0.000000
13527.00,1,3.000000,0.026738,0.055000,0.566406,1.167197,16.360143,112799.265625,13.553588,-155.898437,0.000000
14526.00,1,3.000000,0.029180,0.055000,0.568329,1.200993,16.408212,113130.687500,13.553588,-161.898437,0.000000
15525.00,1,3.000000,0.031621,0.055000,0.572723,1.278240,16.518083,113888.218750,13.543334,-165.898437,0.000000
16524.00,1,3.000000,0.034063,0.041919,0.578492,1.379625,16.662286,114882.468750,13.518429,-175.898437,0.000000
17523.00,1,3.000000,0.036504,0.055000,0.583710,1.471355,16.792757,115782.031250,13.530149,-185.898437,0.000000
18522.00,1,3.000000,0.038946,0.044960,0.589479,1.572741,16.936962,116776.289062,13.563842,-197.898437,0.000000
19521.00,1,3.000000,0.039738,0.036884,0.597993,1.722405,17.149833,118243.984375,13.478877,-211.898437,0.000000
20520.00,1,3.000000,0.037296,0.038121,0.603762,1.823792,17.294040,119238.257812,13.335313,-225.898437,0.000000
21519.00,1,3.000000,0.037214,0.026916,0.613101,1.987940,17.527513,120848.000000,13.468622,-237.898437,0.000000
22518.00,1,3.000000,0.034773,0.012998,0.622714,2.156917,17.767854,122505.093750,13.291365,-251.898437,0.000000
23517.00,1,3.000000,0.032331,0.029329,0.627933,2.248646,17.898324,123404.656250,13.266461,246.101562,0.000000
24516.00,1,3.000000,0.031541,0.047241,0.627384,2.238990,17.884590,123309.953125,13.622440,234.101562,0.000000
25515.00,1,3.000000,0.033983,0.027305,0.627933,2.248646,17.898324,123404.656250,13.549193,222.101562,0.000000
26514.00,1,3.000000,0.033615,0.045217,0.627384,2.238990,17.884590,123309.953125,13.647344,210.101562,0.000000
27512.00,1,3.000000,0.036057,0.044856,0.628208,2.253474,17.905191,123452.000000,13.575562,198.101562,0.000000
28511.00,1,3.000000,0.036968,0.055000,0.627933,2.248646,17.898324,123404.656250,14.351977,186.101562,0.000000
29510.00,1,3.000000,0.039281,0.032548,0.628757,2.263129,17.918924,123546.679687,13.629765,176.101562,0.000000
30509.00,1,3.000000,0.038924,0.028020,0.628482,2.258301,17.912057,123499.343750,13.632695,166.101562,0.000000
31508.00,1,3.000000,0.038377,0.037542,0.629306,2.272786,17.932659,123641.382812,13.663458,166.101562,0.000000
32507.00,1,3.000000,0.038450,0.041006,0.628208,2.253474,17.905191,123452.000000,13.669318,156.101562,0.000000
33506.00,1,3.000000,0.039229,0.053583,0.628208,2.253474,17.905191,123452.000000,13.453972,144.101562,0.000000
34505.00,1,3.000000,0.041248,0.052106,0.627109,2.234162,17.877723,123262.617187,13.577027,138.101562,0.000000
35504.00,1,3.000000,0.042027,0.048885,0.628482,2.258301,17.912057,123499.343750,13.423209,128.101562,0.000000
36503.00,1,3.000000,0.044047,0.039023,0.628757,2.263129,17.918924,123546.679687,13.568238,118.101562,0.000000
37502.00,1,3.000000,0.043679,0.047433,0.627658,2.243817,17.891456,123357.296875,13.610720,112.101562,0.000000
38501.00,1,3.000000,0.044459,0.044600,0.628482,2.258301,17.912057,123499.343750,13.420279,106.101562,0.000000
39500.00,1,3.000000,0.045507,0.027130,0.629032,2.267958,17.925792,123594.039062,13.705941,98.101562,0.000000
40499.00,1,3.000000,0.045149,0.053035,0.627658,2.243817,17.891456,123357.296875,13.651739,94.101562,0.000000
41498.00,1,3.000000,0.046118,0.055000,0.628208,2.253474,17.905191,123452.000000,13.449578,88.101562,0.000000
42497.00,1,3.000000,0.048137,0.050999,0.627658,2.243817,17.891456,123357.296875,13.565307,82.101562,0.000000
43496.00,1,3.000000,0.048917,0.055000,0.626285,2.219679,17.857124,123120.585937,13.325058,78.101562,0.000000
44495.00,1,3.000000,0.049285,0.045721,0.628757,2.263129,17.918924,123546.679687,13.385121,74.101562,0.000000
45494.00,1,3.000000,0.048322,0.046327,0.628208,2.253474,17.905191,123452.000000,13.555053,72.101562,0.000000
46493.00,1,3.000000,0.047964,0.041604,0.628208,2.253474,17.905191,123452.000000,13.531614,68.101562,0.000000
47492.00,1,3.000000,0.047596,0.041241,0.629032,2.267958,17.925792,123594.039062,13.544798,64.101562,0.000000
48491.00,1,3.000000,0.047237,0.054592,0.627933,2.248646,17.898324,123404.656250,13.571167,60.101562,0.000000
49490.00,1,3.000000,0.049679,0.047203,0.628208,2.253474,17.905191,123452.000000,13.490596,56.101562,0.000000
50489.00,1,3.000000,0.047559,0.055000,0.627933,2.248646,17.898324,123404.656250,13.215188,52.101562,0.000000
51488.00,1,3.000000,0.049578,0.047637,0.628208,2.253474,17.905191,123452.000000,13.508175,52.101562,0.000000
52487.00,1,3.000000,0.049180,0.050522,0.627933,2.248646,17.898324,123404.656250,13.550659,48.101562,0.000000
53486.00,1,3.000000,0.049609,0.049964,0.629032,2.267958,17.925792,123594.039062,13.295760,44.101562,0.000000
54485.00,1,3.000000,0.050872,0.042570,0.629306,2.272786,17.932659,123641.382812,13.578492,42.101562,0.000000
