Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,2.100000,-0.000039,0.055000,0.496034,-0.104861,-0.149148,-1028.338623,20.054960,176.093750,0.000000
1539.00,1,2.100000,0.004419,0.055000,0.494092,-0.139005,-0.197711,-1363.173217,18.311691,176.093750,0.000000
2538.00,1,2.100000,0.009300,0.055000,0.492334,-0.169895,-0.241648,-1666.101928,18.225259,178.093750,0.000000
3537.00,1,2.100000,0.014181,0.055000,0.490809,-0.196703,-0.279777,-1928.992919,18.181310,178.093750,0.000000
4536.00,1,2.100000,0.019062,0.055000,0.490035,-0.210305,-0.299124,-2062.390380,18.217935,180.093750,0.000000
5535.00,1,2.100000,0.023943,0.055000,0.489046,-0.227697,-0.323861,-2232.943847,18.178380,182.093750,0.000000
6534.00,1,2.100000,0.028824,0.055000,0.488351,-0.239901,-0.341219,-2352.625732,18.171056,182.093750,0.000000
7533.00,1,2.100000,0.033705,0.055000,0.487547,-0.254035,-0.361323,-2491.232177,18.125644,184.093750,0.000000
8532.00,1,2.100000,0.036137,0.055000,0.487033,-0.263070,-0.374173,-2579.829834,19.341539,184.093750,0.000000
9531.00,1,2.100000,0.036137,0.055000,0.486721,-0.268553,-0.381973,-2633.609130,19.395740,186.093750,0.000000
10530.00,1,2.100000,0.036137,0.055000,0.486493,-0.272560,-0.387671,-2672.896728,19.373767,188.093750,0.000000
11529.00,1,2.100000,0.036137,0.055000,0.490352,-0.204739,-0.291207,-2007.804687,19.132053,188.093750,0.000000
12528.00,1,2.100000,0.036137,0.055000,0.495361,-0.116685,-0.165965,-1144.285766,19.026576,190.093750,0.000000
13527.00,1,2.100000,0.036137,0.055000,0.500246,-0.030830,-0.043850,-302.337249,19.086639,190.093750,0.000000
14526.00,1,2.100000,0.036137,0.055000,0.505310,0.058171,0.082738,570.459045,19.066131,190.093750,0.000000
15525.00,1,2.100000,0.036137,0.055000,0.510144,0.143151,0.203609,1403.833984,19.108613,190.093750,0.000000
16524.00,1,2.100000,0.036137,0.055000,0.514934,0.227338,0.323350,2229.421142,19.085174,186.093750,0.000000
17523.00,1,2.100000,0.036137,0.055000,0.519819,0.313199,0.445474,3071.436523,19.098360,186.093750,0.000000
18522.00,1,2.100000,0.036137,0.055000,0.525124,0.406451,0.578109,3985.924560,19.105684,186.093750,0.000000
19521.00,1,2.100000,0.036137,0.055000,0.530367,0.498594,0.709166,4889.532714,19.110078,184.093750,0.000000
20520.00,1,2.100000,0.036137,0.054650,0.535978,0.597224,0.849452,5856.767578,19.108613,180.093750,0.000000
21519.00,1,2.100000,0.036137,0.050174,0.541696,0.697730,0.992405,6842.392578,19.113008,176.093750,0.000000
22519.00,1,2.100000,0.036137,0.045309,0.547405,0.798064,1.135113,7826.333496,19.120332,172.093750,0.000000
23518.00,1,2.100000,0.036137,0.041271,0.553198,0.899903,1.279961,8825.027343,19.107149,170.093750,0.000000
24517.00,1,2.100000,0.036137,0.034497,0.559479,1.010296,1.436978,9907.618164,19.121799,166.093750,0.000000
25516.00,1,2.100000,0.032846,0.027631,0.566182,1.128104,1.604540,11062.917968,17.857561,162.093750,0.000000
26515.00,1,2.100000,0.027966,0.023789,0.572808,1.244577,1.770204,12205.129882,17.859025,158.093750,0.000000
27514.00,1,2.100000,0.023085,0.023056,0.578928,1.352148,1.923206,13260.042968,17.848772,156.093750,0.000000
28513.00,1,2.100000,0.024170,0.026058,0.584064,1.442420,2.051602,14145.300781,18.967981,152.093750,0.000000
29512.00,1,2.100000,0.027699,0.036067,0.587430,1.501587,2.135757,14725.535156,18.185707,148.093750,0.000000
30511.00,1,2.100000,0.032579,0.038560,0.589981,1.546422,2.199528,15165.220703,18.194496,146.093750,0.000000
31510.00,1,2.100000,0.036103,0.042798,0.591756,1.577623,2.243906,15471.190429,19.162817,144.093750,0.000000
32509.00,1,2.100000,0.036103,0.042530,0.593156,1.602219,2.278889,15712.393554,19.234598,140.093750,0.000000
33508.00,1,2.100000,0.036103,0.042643,0.594569,1.627065,2.314229,15956.051757,19.255107,136.093750,0.000000
34507.00,1,2.100000,0.036103,0.040853,0.596033,1.652790,2.350818,16208.329101,19.255107,134.093750,0.000000
35506.00,1,2.100000,0.036103,0.040222,0.597529,1.679084,2.388217,16466.185546,19.258037,132.093750,0.000000
36505.00,1,2.100000,0.036103,0.043079,0.598529,1.696666,2.413224,16638.603515,19.259502,128.093750,0.000000
37504.00,1,2.100000,0.036103,0.043177,0.599444,1.712741,2.436089,16796.248046,19.259502,126.093750,0.000000
38503.00,1,2.100000,0.036103,0.043882,0.600135,1.724891,2.453370,16915.396484,19.263896,122.093750,0.000000
39502.00,1,2.100000,0.036103,0.044452,0.600645,1.733865,2.466134,17003.402343,19.268291,120.093750,0.000000
40502.00,1,2.100000,0.036103,0.045717,0.601053,1.741037,2.476336,17073.738281,19.259502,116.093750,0.000000
41500.00,1,2.100000,0.036103,0.046173,0.601409,1.747280,2.485215,17134.960937,19.271221,116.093750,0.000000
42499.00,1,2.100000,0.036103,0.046873,0.601570,1.750118,2.489252,17162.794921,19.268291,112.093750,0.000000
43498.00,1,2.100000,0.036103,0.046838,0.601778,1.753768,2.494443,17198.587890,19.265361,110.093750,0.000000
44497.00,1,2.100000,0.036103,0.046791,0.601973,1.757208,2.499335,17232.316406,19.268291,106.093750,0.000000
45496.00,1,2.100000,0.036103,0.046702,0.602110,1.759607,2.502748,17255.845703,19.272686,106.093750,0.000000
46495.00,1,2.100000,0.036103,0.047030,0.602295,1.762852,2.507364,17287.673828,19.274150,106.093750,0.000000
47494.00,1,2.100000,0.036103,0.046548,0.602425,1.765145,2.510624,17310.152343,19.282941,104.093750,0.000000
48493.00,1,2.100000,0.036103,0.047234,0.602577,1.767822,2.514432,17336.402343,19.277080,102.093750,0.000000
49492.00,1,2.100000,0.036103,0.047581,0.602800,1.771730,2.519991,17374.736328,19.280012,100.093750,0.000000
50491.00,1,2.100000,0.036103,0.047847,0.602905,1.773590,2.522636,17392.972656,19.281476,98.093750,0.000000
51490.00,1,2.100000,0.036103,0.047663,0.602920,1.773842,2.522995,17395.449218,19.269756,98.093750,0.000000
52489.00,1,2.100000,0.036103,0.049724,0.602844,1.772502,2.521090,17382.306640,19.265361,96.093750,0.000000
53488.00,1,2.100000,0.036103,0.049925,0.602856,1.772719,2.521398,17384.433593,19.266826,94.093750,0.000000
54487.00,1,2.100000,0.036103,0.049757,0.602893,1.773378,2.522335,17390.896484,19.260967,92.093750,0.000000
55485.00,1,2.100000,0.036103,0.049936,0.602874,1.773043,2.521858,17387.609375,19.271221,92.093750,0.000000
56484.00,1,2.100000,0.036103,0.050134,0.602884,1.773205,2.522089,17389.201171,19.266826,90.093750,0.000000
57483.00,1,2.100000,0.036103,0.050747,0.602938,1.774158,2.523444,17398.541015,19.260967,90.093750,0.000000
