Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.496171,0.003013,0.004285,29.543977,20.503231,-33.921875,0.000000
1539.00,1,1.500000,0.004458,0.055000,0.494384,-0.028403,-0.040398,-278.537109,18.988489,-33.921875,0.000000
2538.00,1,1.500000,0.009338,0.055000,0.492857,-0.055249,-0.078583,-541.808166,18.132968,-35.921875,0.000000
3537.00,1,1.500000,0.014219,0.055000,0.491771,-0.074339,-0.105735,-729.020874,17.806287,-33.921875,0.000000
4536.00,1,1.500000,0.019099,0.055000,0.490894,-0.089754,-0.127660,-880.182128,18.780469,-33.921875,0.000000
5535.00,1,1.500000,0.023980,0.055000,0.490159,-0.102675,-0.146038,-1006.896423,18.787794,-33.921875,0.000000
6534.00,1,1.500000,0.028862,0.055000,0.493148,-0.050136,-0.071310,-491.665954,18.667669,-33.921875,0.000000
7533.00,1,1.500000,0.033742,0.055000,0.497714,0.030126,0.042849,295.434906,18.837600,-33.921875,0.000000
8532.00,1,1.500000,0.038622,0.055000,0.502256,0.109959,0.156399,1078.333740,18.951866,-31.921875,0.000000
9531.00,1,1.500000,0.043503,0.055000,0.506303,0.181094,0.257576,1775.927490,19.055875,-31.921875,0.000000
10530.00,1,1.500000,0.048384,0.055000,0.509900,0.244313,0.347495,2395.891113,19.080780,-31.921875,0.000000
11529.00,1,1.500000,0.051851,0.055000,0.513354,0.305033,0.433859,2991.351074,19.987573,-29.921875,0.000000
12528.00,1,1.500000,0.051851,0.055000,0.516705,0.363919,0.517614,3568.821533,20.015407,-27.921875,0.000000
13527.00,1,1.500000,0.051851,0.052108,0.520127,0.424073,0.603173,4158.733398,20.031522,-27.921875,0.000000
14526.00,1,1.500000,0.050200,0.048852,0.523731,0.487426,0.693282,4780.012207,18.992883,-23.921875,0.000000
15525.00,1,1.500000,0.047407,0.043751,0.527447,0.552744,0.786186,5420.564941,19.256572,-21.921875,0.000000
16524.00,1,1.500000,0.043877,0.039548,0.531347,0.621293,0.883686,6092.802734,19.977319,-19.921875,0.000000
17523.00,1,1.500000,0.039746,0.038771,0.535199,0.688983,0.979964,6756.615722,19.501216,-17.921875,0.000000
18522.00,1,1.500000,0.037130,0.035043,0.539230,0.759842,1.080749,7451.507812,18.956260,-15.921875,0.000000
19521.00,1,1.500000,0.033729,0.033871,0.543067,0.827280,1.176668,8112.844726,19.555418,-15.921875,0.000000
20520.00,1,1.500000,0.032266,0.034034,0.546611,0.889580,1.265279,8723.797851,18.929891,-9.921875,0.000000
