Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.495952,-0.134433,-0.191209,-1318.337768,19.871845,174.085937,0.000000
1539.00,1,1.500000,0.002312,0.055000,0.493970,-0.169266,-0.240753,-1659.932617,18.434745,174.085937,0.000000
2538.00,1,1.500000,0.004753,0.055000,0.492049,-0.203033,-0.288781,-1991.073730,18.279462,174.085937,0.000000
3537.00,1,1.500000,0.007195,0.055000,0.490207,-0.235405,-0.334825,-2308.534912,18.305830,176.085937,0.000000
4536.00,1,1.500000,0.009637,0.055000,0.488960,-0.257330,-0.366009,-2523.543945,18.297040,174.085937,0.000000
5535.00,1,1.500000,0.012078,0.055000,0.488043,-0.273448,-0.388934,-2681.609375,18.272136,176.085937,0.000000
6534.00,1,1.500000,0.014520,0.055000,0.487253,-0.287323,-0.408670,-2817.678222,18.289716,176.085937,0.000000
7533.00,1,1.500000,0.016961,0.055000,0.486578,-0.299190,-0.425548,-2934.051757,18.275066,176.085937,0.000000
8532.00,1,1.500000,0.019403,0.055000,0.486251,-0.304941,-0.433727,-2990.445556,18.283857,176.085937,0.000000
9531.00,1,1.500000,0.021845,0.055000,0.485752,-0.313702,-0.446188,-3076.361816,18.248699,176.085937,0.000000
10530.00,1,1.500000,0.024286,0.055000,0.485445,-0.319109,-0.453879,-3129.385986,18.250164,178.085937,0.000000
11529.00,1,1.500000,0.026728,0.055000,0.485091,-0.325323,-0.462718,-3190.331298,18.241373,180.085937,0.000000
12528.00,1,1.500000,0.029169,0.055000,0.485036,-0.326302,-0.464110,-3199.927246,18.156408,180.085937,0.000000
13527.00,1,1.500000,0.031611,0.055000,0.485054,-0.325983,-0.463657,-3196.803955,18.291181,180.085937,0.000000
14526.00,1,1.500000,0.034052,0.055000,0.485140,-0.324471,-0.461505,-3181.968261,18.323410,182.085937,0.000000
15525.00,1,1.500000,0.036494,0.055000,0.485185,-0.323679,-0.460380,-3174.206298,18.298505,184.085937,0.000000
16524.00,1,1.500000,0.038935,0.055000,0.485663,-0.315266,-0.448413,-3091.700927,18.267742,186.085937,0.000000
17523.00,1,1.500000,0.041377,0.055000,0.485604,-0.316320,-0.449912,-3102.036621,18.201820,188.085937,0.000000
18522.00,1,1.500000,0.043818,0.055000,0.487978,-0.274592,-0.390562,-2692.828613,18.093416,190.085937,0.000000
19521.00,1,1.500000,0.046260,0.055000,0.492570,-0.193865,-0.275741,-1901.166015,18.166662,192.085937,0.000000
20520.00,1,1.500000,0.048702,0.055000,0.497444,-0.108199,-0.153895,-1061.071777,18.184242,192.085937,0.000000
21519.00,1,1.500000,0.051143,0.055000,0.502235,-0.023988,-0.034119,-235.243133,18.242837,192.085937,0.000000
22518.00,1,1.500000,0.051887,0.055000,0.507077,0.061120,0.086933,599.385253,19.102754,194.085937,0.000000
23517.00,1,1.500000,0.051887,0.054821,0.511595,0.140535,0.199887,1378.174438,19.148166,194.085937,0.000000
24516.00,1,1.500000,0.051075,0.051453,0.516142,0.220454,0.313559,2161.915771,18.735055,198.085937,0.000000
25515.00,1,1.500000,0.050545,0.049144,0.520556,0.298032,0.423901,2922.694580,18.266277,198.085937,0.000000
26514.00,1,1.500000,0.048329,0.046363,0.524840,0.373324,0.530991,3661.055664,18.302900,198.085937,0.000000
27513.00,1,1.500000,0.045888,0.046812,0.528796,0.442858,0.629892,4342.950683,18.316085,198.085937,0.000000
28512.00,1,1.500000,0.045908,0.040934,0.533052,0.517670,0.736299,5076.606445,18.338058,200.085937,0.000000
29511.00,1,1.500000,0.043467,0.041699,0.536909,0.585463,0.832723,5741.426269,18.289716,200.085937,0.000000
30510.00,1,1.500000,0.041026,0.037488,0.540799,0.653843,0.929983,6412.009765,18.266277,200.085937,0.000000
31509.00,1,1.500000,0.038584,0.037664,0.544363,0.716474,1.019065,7026.209472,18.283857,200.085937,0.000000
32508.00,1,1.500000,0.036756,0.034053,0.548010,0.780578,1.110242,7654.854492,18.320480,200.085937,0.000000
33507.00,1,1.500000,0.035750,0.036944,0.551035,0.833757,1.185881,8176.362304,19.020717,198.085937,0.000000
34506.00,1,1.500000,0.036037,0.036617,0.553901,0.884123,1.257518,8670.285156,18.317550,200.085937,0.000000
35505.00,1,1.500000,0.037525,0.040320,0.555961,0.920332,1.309019,9025.375000,18.302900,200.085937,0.000000
36504.00,1,1.500000,0.039967,0.042072,0.557454,0.946573,1.346342,9282.707031,18.342454,200.085937,0.000000
37503.00,1,1.500000,0.041240,0.041887,0.558946,0.972799,1.383644,9539.896484,19.091035,200.085937,0.000000
38502.00,1,1.500000,0.042790,0.043343,0.560053,0.992257,1.411320,9730.714843,18.387866,200.085937,0.000000
39501.00,1,1.500000,0.044257,0.046069,0.560787,1.005169,1.429686,9857.342773,18.411306,200.085937,0.000000
