Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.496309,-0.100034,-0.142281,-980.996093,20.608705,50.085937,0.000000
1539.00,1,1.500000,0.004457,0.055000,0.494600,-0.130073,-0.185008,-1275.582275,19.162817,52.085937,0.000000
2538.00,1,1.500000,0.009338,0.055000,0.493182,-0.154984,-0.220439,-1519.872192,18.418630,50.085937,0.000000
3537.00,1,1.500000,0.014219,0.055000,0.491958,-0.176514,-0.251061,-1731.007934,18.357103,50.085937,0.000000
4536.00,1,1.500000,0.019101,0.055000,0.491078,-0.191973,-0.273050,-1882.616088,18.847856,52.085937,0.000000
5535.00,1,1.500000,0.023982,0.055000,0.490467,-0.202709,-0.288320,-1987.898925,19.020717,52.085937,0.000000
6534.00,1,1.500000,0.028863,0.055000,0.489868,-0.213240,-0.303299,-2091.173095,18.660345,52.085937,0.000000
7533.00,1,1.500000,0.033744,0.055000,0.489388,-0.221673,-0.315294,-2173.873535,18.995813,52.085937,0.000000
8532.00,1,1.500000,0.038625,0.055000,0.489016,-0.228215,-0.324598,-2238.024414,19.047086,52.085937,0.000000
9531.00,1,1.500000,0.043505,0.055000,0.488816,-0.231727,-0.329593,-2272.462890,18.894733,52.085937,0.000000
10530.00,1,1.500000,0.048386,0.055000,0.489193,-0.225110,-0.320181,-2207.572265,18.987024,52.085937,0.000000
11529.00,1,1.500000,0.051819,0.055000,0.489371,-0.221970,-0.315715,-2176.781005,19.918722,52.085937,0.000000
12528.00,1,1.500000,0.051819,0.055000,0.489678,-0.216579,-0.308047,-2123.911132,19.463127,52.085937,0.000000
13527.00,1,1.500000,0.051819,0.055000,0.493157,-0.155435,-0.221081,-1524.300292,20.123813,52.085937,0.000000
14526.00,1,1.500000,0.051819,0.055000,0.498587,-0.059996,-0.085334,-588.360046,20.150180,52.085937,0.000000
15525.00,1,1.500000,0.051819,0.055000,0.503872,0.032904,0.046801,322.681121,19.993433,52.085937,0.000000
16524.00,1,1.500000,0.051819,0.055000,0.509213,0.126789,0.180336,1243.374755,20.192665,52.085937,0.000000
17523.00,1,1.500000,0.051819,0.055000,0.514768,0.224416,0.319194,2200.767089,20.028593,52.085937,0.000000
18522.00,1,1.500000,0.051819,0.055000,0.520239,0.320584,0.455978,3143.857910,20.148715,54.085937,0.000000
19521.00,1,1.500000,0.051819,0.055000,0.526072,0.423104,0.601795,4149.229980,20.148715,54.085937,0.000000
20520.00,1,1.500000,0.051819,0.055000,0.532057,0.528304,0.751425,5180.892578,20.050565,54.085937,0.000000
21519.00,1,1.500000,0.051819,0.050523,0.538309,0.638188,0.907716,6258.480468,20.160436,56.085937,0.000000
22518.00,1,1.500000,0.049045,0.042181,0.545097,0.757511,1.077434,7428.647460,19.038297,56.085937,0.000000
