Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.498644,-0.089229,-0.126913,-875.034851,20.831375,-105.914062,0.000000
1539.00,1,1.500000,0.004457,0.055000,0.501061,-0.046729,-0.066464,-458.254913,19.606691,-109.914062,0.000000
2538.00,1,1.500000,0.009337,0.055000,0.502982,-0.012980,-0.018462,-127.288528,19.634525,-109.914062,0.000000
3537.00,1,1.500000,0.014218,0.055000,0.504732,0.017785,0.025296,174.407272,19.586181,-109.914062,0.000000
4536.00,1,1.500000,0.019098,0.055000,0.506191,0.043428,0.061769,425.883789,19.552488,-113.914062,0.000000
5535.00,1,1.500000,0.023978,0.055000,0.507166,0.060578,0.086162,594.069091,19.534910,-113.914062,0.000000
6534.00,1,1.500000,0.028858,0.055000,0.508097,0.076932,0.109423,754.446105,19.517330,-115.914062,0.000000
7533.00,1,1.500000,0.033739,0.055000,0.509232,0.096889,0.137808,950.155395,19.602296,-115.914062,0.000000
8533.00,1,1.500000,0.038619,0.055000,0.510627,0.121407,0.172682,1190.597656,19.391345,-117.914062,0.000000
9532.00,1,1.500000,0.043500,0.055000,0.511705,0.140349,0.199623,1376.351440,19.580322,-117.914062,0.000000
10531.00,1,1.500000,0.048380,0.055000,0.513130,0.165396,0.235249,1621.982055,19.526119,-119.914062,0.000000
11530.00,1,1.500000,0.051930,0.055000,0.514968,0.197707,0.281205,1938.842163,20.147251,-119.914062,0.000000
12529.00,1,1.500000,0.051930,0.055000,0.517160,0.236237,0.336007,2316.688964,20.260051,-121.914062,0.000000
13528.00,1,1.500000,0.051930,0.055000,0.519815,0.282895,0.402371,2774.251464,20.276165,-123.914062,0.000000
14527.00,1,1.500000,0.051930,0.055000,0.523130,0.341159,0.485242,3345.629150,20.280561,-123.914062,0.000000
15526.00,1,1.500000,0.051930,0.055000,0.526905,0.407520,0.579629,3996.404541,20.283491,-125.914062,0.000000
16525.00,1,1.500000,0.051930,0.055000,0.531315,0.485025,0.689867,4756.464355,20.088653,-127.914062,0.000000
17524.00,1,1.500000,0.051930,0.055000,0.536482,0.575854,0.819057,5647.198730,20.254192,-127.914062,0.000000
18523.00,1,1.500000,0.051930,0.051729,0.542313,0.678345,0.964833,6652.293457,20.347948,-129.914062,0.000000
19522.00,1,1.500000,0.050073,0.043721,0.548522,0.787482,1.120062,7722.556152,19.590578,-131.914062,0.000000
20520.00,1,1.500000,0.045192,0.034592,0.555074,0.902628,1.283837,8851.750000,19.615480,-133.914062,0.000000
21519.00,1,1.500000,0.040311,0.022663,0.562547,1.033989,1.470677,10139.964843,19.596437,-135.914062,0.000000
22518.00,1,1.500000,0.035430,0.019266,0.569620,1.158303,1.647493,11359.066406,19.249248,-137.914062,0.000000
23517.00,1,1.500000,0.030548,0.015356,0.575953,1.269619,1.805822,12450.708984,19.253643,-137.914062,0.000000
24516.00,1,1.500000,0.025668,0.013968,0.581341,1.364323,1.940523,13379.437500,18.992883,-141.914062,0.000000
25515.00,1,1.500000,0.020786,0.012621,0.585914,1.444702,2.054849,14167.688476,19.079315,-141.914062,0.000000
26514.00,1,1.500000,0.015905,0.011309,0.589802,1.513045,2.152055,14837.903320,19.076385,-145.914062,0.000000
27513.00,1,1.500000,0.012047,0.013072,0.592710,1.564153,2.224747,15339.097656,19.971460,-147.914062,0.000000
28512.00,1,1.500000,0.012453,0.015429,0.594769,1.600337,2.276213,15693.941406,20.547178,-149.914062,0.000000
29511.00,1,1.500000,0.016913,0.018120,0.595716,1.616997,2.299909,15857.318359,19.511470,-149.914062,0.000000
30510.00,1,1.500000,0.019772,0.024165,0.595608,1.615090,2.297197,15838.619140,19.564209,-151.914062,0.000000
31509.00,1,1.500000,0.024653,0.029724,0.594353,1.593029,2.265818,15622.270507,19.524654,-153.914062,0.000000
32508.00,1,1.500000,0.029534,0.034774,0.592372,1.558211,2.216295,15280.824218,19.529050,-155.914062,0.000000
33507.00,1,1.500000,0.034414,0.040956,0.589792,1.512870,2.151806,14836.186523,19.499752,-159.914062,0.000000
34506.00,1,1.500000,0.039295,0.044971,0.586700,1.458523,2.074506,14303.222656,19.521724,-159.914062,0.000000
35505.00,1,1.500000,0.044176,0.049275,0.583388,1.400308,1.991705,13732.328125,19.520259,-163.914062,0.000000
36504.00,1,1.500000,0.049057,0.051921,0.580285,1.345766,1.914128,13197.454101,19.490961,-167.914062,0.000000
37503.00,1,1.500000,0.051905,0.052625,0.577544,1.297580,1.845592,12724.911132,20.560363,-169.914062,0.000000
38502.00,1,1.500000,0.051036,0.051641,0.575581,1.263088,1.796533,12386.661132,20.536924,-171.914062,0.000000
39501.00,1,1.500000,0.049997,0.049796,0.574308,1.240701,1.764690,12167.116210,19.376697,-175.914062,0.000000
40500.00,1,1.500000,0.048145,0.045708,0.573861,1.232852,1.753526,12090.143554,19.433830,-177.914062,0.000000
41499.00,1,1.500000,0.044230,0.041017,0.574387,1.242088,1.766663,12180.718750,19.454338,-181.914062,0.000000
42498.00,1,1.500000,0.039350,0.035449,0.575881,1.268350,1.804016,12438.256835,19.436759,-181.914062,0.000000
43497.00,1,1.500000,0.034469,0.031500,0.577896,1.303767,1.854391,12785.580078,19.389881,-183.914062,0.000000
44496.00,1,1.500000,0.029694,0.024480,0.580808,1.354952,1.927193,13287.536132,19.375232,-187.914062,0.000000
45495.00,1,1.500000,0.024814,0.018247,0.584340,1.417029,2.015487,13896.300781,19.347398,-189.914062,0.000000
46494.00,1,1.500000,0.019933,0.014213,0.587807,1.477980,2.102181,14494.031250,19.344469,-189.914062,0.000000
47493.00,1,1.500000,0.015052,0.011277,0.591286,1.539130,2.189156,15093.704101,19.381092,-195.914062,0.000000
48492.00,1,1.500000,0.010377,0.008074,0.594555,1.596579,2.270868,15657.088867,19.744394,-195.914062,0.000000
49491.00,1,1.500000,0.009631,0.010961,0.596925,1.638237,2.330119,16065.614257,19.577392,-199.914062,0.000000
50490.00,1,1.500000,0.011459,0.012516,0.598531,1.666477,2.370286,16342.549804,20.532529,-201.914062,0.000000
51489.00,1,1.500000,0.014162,0.016322,0.599176,1.677811,2.386407,16453.703125,19.597902,-203.914062,0.000000
52488.00,1,1.500000,0.017971,0.019346,0.599026,1.675165,2.382643,16427.751953,19.570068,-205.914062,0.000000
53487.00,1,1.500000,0.020996,0.026557,0.597670,1.651343,2.348761,16194.140625,19.571533,-207.914062,0.000000
54486.00,1,1.500000,0.025877,0.031054,0.595713,1.616937,2.299824,15856.732421,19.570068,-209.914062,0.000000
55485.00,1,1.500000,0.030757,0.037247,0.592905,1.567585,2.229629,15372.755859,19.555418,-209.914062,0.000000
56484.00,1,1.500000,0.035638,0.043465,0.589680,1.510904,2.149009,14816.903320,19.529050,-211.914062,0.000000
