Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.498616,-0.108694,-0.154599,-1065.926025,20.992517,-119.914062,0.000000
1539.00,1,1.500000,0.004456,0.055000,0.500822,-0.069917,-0.099445,-685.649597,19.463127,-119.914062,0.000000
2538.00,1,1.500000,0.009337,0.055000,0.502554,-0.039473,-0.056144,-387.097686,19.430898,-121.914062,0.000000
3537.00,1,1.500000,0.014218,0.055000,0.503963,-0.014717,-0.020932,-144.323226,19.156957,-121.914062,0.000000
4536.00,1,1.500000,0.019099,0.055000,0.505205,0.007124,0.010132,69.858718,19.218484,-123.914062,0.000000
5535.00,1,1.500000,0.023980,0.055000,0.506212,0.024812,0.035291,243.324813,19.278547,-125.914062,0.000000
6534.00,1,1.500000,0.028861,0.055000,0.507082,0.040107,0.057045,393.314819,19.126194,-125.914062,0.000000
7533.00,1,1.500000,0.033743,0.055000,0.507888,0.054282,0.077207,532.321960,19.130588,-125.914062,0.000000
8532.00,1,1.500000,0.038624,0.055000,0.508569,0.066246,0.094224,649.651001,19.238992,-127.914062,0.000000
9531.00,1,1.500000,0.043506,0.055000,0.509252,0.078254,0.111304,767.411499,19.240457,-127.914062,0.000000
10530.00,1,1.500000,0.048387,0.055000,0.510207,0.095030,0.135165,931.928955,19.230203,-129.914062,0.000000
11529.00,1,1.500000,0.051847,0.055000,0.511576,0.119094,0.169391,1167.912231,20.311325,-131.914062,0.000000
12528.00,1,1.500000,0.051847,0.055000,0.513495,0.152830,0.217375,1498.745117,20.347948,-129.914062,0.000000
13527.00,1,1.500000,0.051847,0.055000,0.516354,0.203087,0.288857,1991.598754,20.374317,-133.914062,0.000000
14526.00,1,1.500000,0.051847,0.055000,0.520060,0.268225,0.381505,2630.384277,20.369920,-133.914062,0.000000
15525.00,1,1.500000,0.051847,0.055000,0.524416,0.344787,0.490403,3381.207763,20.375782,-133.914062,0.000000
16524.00,1,1.500000,0.051847,0.051630,0.529455,0.433357,0.616378,4249.781250,20.383106,-135.914062,0.000000
17523.00,1,1.500000,0.050152,0.041496,0.535479,0.539231,0.766967,5288.050292,19.156957,-137.914062,0.000000
18522.00,1,1.500000,0.045271,0.033013,0.542264,0.658495,0.936600,6457.631835,19.155492,-137.914062,0.000000
19521.00,1,1.500000,0.040390,0.027267,0.549348,0.783005,1.113694,7678.654785,19.076385,-137.914062,0.000000
20520.00,1,1.500000,0.035509,0.017883,0.557176,0.920597,1.309396,9027.968750,19.110078,-139.914062,0.000000
21519.00,1,1.500000,0.030628,0.012243,0.565354,1.064346,1.513854,10437.663085,18.963584,-139.914062,0.000000
22518.00,1,1.500000,0.025747,0.014247,0.572437,1.188845,1.690934,11658.583984,18.975305,-141.914062,0.000000
23517.00,1,1.500000,0.020865,0.014369,0.578471,1.294903,1.841784,12698.661132,18.963584,-143.914062,0.000000
24516.00,1,1.500000,0.015984,0.017531,0.583403,1.381583,1.965072,13548.701171,19.045621,-145.914062,0.000000
25515.00,1,1.500000,0.019315,0.021950,0.586930,1.443586,2.053260,14156.735351,19.306379,-145.914062,0.000000
26514.00,1,1.500000,0.023679,0.025479,0.589373,1.486518,2.114325,14577.763671,19.156957,-147.914062,0.000000
27513.00,1,1.500000,0.026958,0.030772,0.590744,1.510624,2.148611,14814.159179,19.202369,-147.914062,0.000000
28512.00,1,1.500000,0.031839,0.034646,0.591257,1.519624,2.161413,14902.421875,19.170141,-149.914062,0.000000
29511.00,1,1.500000,0.036445,0.039424,0.590938,1.514025,2.153448,14847.507812,19.225809,-151.914062,0.000000
30510.00,1,1.500000,0.039954,0.041419,0.590315,1.503067,2.137863,14740.051757,20.248332,-153.914062,0.000000
31509.00,1,1.500000,0.042203,0.042969,0.589447,1.487820,2.116176,14590.524414,20.211708,-155.914062,0.000000
32508.00,1,1.500000,0.041520,0.041059,0.588906,1.478316,2.102659,14497.329101,19.473382,-157.914062,0.000000
33507.00,1,1.500000,0.041905,0.039249,0.588556,1.472164,2.093908,14436.990234,20.239542,-161.914062,0.000000
34506.00,1,1.500000,0.038283,0.038938,0.588572,1.472443,2.094305,14439.734375,20.210243,-163.914062,0.000000
35505.00,1,1.500000,0.037281,0.037118,0.588874,1.477739,2.101838,14491.667968,19.132053,-165.914062,0.000000
36504.00,1,1.500000,0.035628,0.033892,0.589667,1.491685,2.121673,14628.424804,19.113008,-171.914062,0.000000
37503.00,1,1.500000,0.032241,0.028972,0.591048,1.515966,2.156209,14866.544921,19.092500,-175.914062,0.000000
38502.00,1,1.500000,0.027718,0.027437,0.592632,1.543794,2.195790,15139.443359,19.855730,-177.914062,0.000000
39501.00,1,1.500000,0.025918,0.024039,0.594469,1.576088,2.241723,15456.139648,19.218484,-179.914062,0.000000
40500.00,1,1.500000,0.022576,0.023318,0.596416,1.610309,2.290397,15791.739257,19.458732,-183.914062,0.000000
41499.00,1,1.500000,0.022122,0.023468,0.598147,1.640731,2.333666,16090.066406,19.718027,-185.914062,0.000000
42498.00,1,1.500000,0.024416,0.024988,0.599343,1.661752,2.363565,16296.212890,20.214639,-189.914062,0.000000
43497.00,1,1.500000,0.024886,0.023821,0.600449,1.681193,2.391217,16486.867187,20.258586,-191.914062,0.000000
44496.00,1,1.500000,0.025483,0.027316,0.600996,1.690807,2.404892,16581.150390,19.379627,-193.914062,0.000000
45496.00,1,1.500000,0.028772,0.030522,0.600966,1.690292,2.404159,16576.095703,19.449943,-195.914062,0.000000
46496.00,1,1.500000,0.030130,0.032283,0.600679,1.685241,2.396975,16526.566406,20.252727,-195.914062,0.000000
47495.00,1,1.500000,0.031826,0.032340,0.600270,1.678058,2.386759,16456.126953,20.246868,-199.914062,0.000000
48494.00,1,1.500000,0.034001,0.035146,0.599418,1.663069,2.365438,16309.126953,19.376697,-201.914062,0.000000
49493.00,1,1.500000,0.035240,0.036286,0.598515,1.647208,2.342879,16153.588867,20.261516,-205.914062,0.000000
50492.00,1,1.500000,0.036043,0.035506,0.597713,1.633106,2.322821,16015.291015,20.246868,-207.914062,0.000000
51491.00,1,1.500000,0.036265,0.037639,0.596794,1.616952,2.299844,15856.875976,20.241006,-209.914062,0.000000
52490.00,1,1.500000,0.035976,0.034746,0.596368,1.609468,2.289201,15783.490234,19.095430,-211.914062,0.000000
53489.00,1,1.500000,0.033095,0.034327,0.596273,1.607799,2.286827,15767.122070,19.083709,-213.914062,0.000000
54488.00,1,1.500000,0.032993,0.031342,0.596320,1.608622,2.287997,15775.188476,19.287336,-213.914062,0.000000
55487.00,1,1.500000,0.031679,0.031050,0.596484,1.611507,2.292100,15803.482421,20.224893,-217.914062,0.000000
56486.00,1,1.500000,0.029388,0.027717,0.597166,1.623501,2.309159,15921.098632,19.080780,-219.914062,0.000000
57485.00,1,1.500000,0.027856,0.027662,0.597821,1.635000,2.325515,16033.866210,20.226358,-221.914062,0.000000
58484.00,1,1.500000,0.026036,0.025742,0.598716,1.650736,2.347898,16188.191406,19.110078,-225.914062,0.000000
59483.00,1,1.500000,0.024381,0.023584,0.599809,1.669953,2.375230,16376.637695,19.137912,-227.914062,0.000000
60482.00,1,1.500000,0.024748,0.024584,0.600640,1.684553,2.395996,16519.816406,20.142856,-231.914062,0.000000
61481.00,1,1.500000,0.024098,0.024248,0.601442,1.698646,2.416041,16658.021484,20.230752,-231.914062,0.000000
62480.00,1,1.500000,0.025009,0.025414,0.601959,1.707746,2.428984,16747.261718,20.239542,-233.914062,0.000000
63479.00,1,1.500000,0.026107,0.026134,0.602250,1.712847,2.436239,16797.287109,20.241006,-235.914062,0.000000
64478.00,1,1.500000,0.026470,0.028367,0.602268,1.713164,2.436691,16800.398437,20.276165,-237.914062,0.000000
65477.00,1,1.500000,0.028922,0.028826,0.602030,1.708981,2.430741,16759.375000,20.217569,-239.914062,0.000000
66477.00,1,1.500000,0.029682,0.029245,0.601708,1.703324,2.422694,16703.894531,20.220499,-241.914062,0.000000
67476.00,1,1.500000,0.030869,0.031505,0.601104,1.692706,2.407592,16599.767578,19.397205,-243.914062,0.000000
68475.00,1,1.500000,0.031959,0.031456,0.600488,1.681885,2.392202,16493.658203,20.236612,-245.914062,0.000000
69474.00,1,1.500000,0.031615,0.032088,0.599907,1.671670,2.377672,16393.476562,20.262981,-245.914062,0.000000
70473.00,1,1.500000,0.033495,0.032338,0.599208,1.659390,2.360206,16273.054687,19.756114,-249.914062,0.000000
71472.00,1,1.500000,0.033749,0.033552,0.598456,1.646160,2.341389,16143.314453,19.665288,-251.914062,0.000000
72471.00,1,1.500000,0.033366,0.034777,0.597708,1.633029,2.322712,16014.541015,20.252727,-251.914062,0.000000
73470.00,1,1.500000,0.033613,0.034403,0.597054,1.621525,2.306349,15901.722656,19.759044,-253.914062,0.000000
74469.00,1,1.500000,0.032741,0.033814,0.596625,1.613993,2.295636,15827.862304,19.035367,-253.914062,0.000000
75468.00,1,1.500000,0.032412,0.031690,0.596418,1.610355,2.290461,15792.180664,19.531980,-255.914062,0.000000
76468.00,1,1.500000,0.030374,0.029425,0.596591,1.613394,2.294784,15821.985351,19.838150,254.085937,0.000000
77466.00,1,1.500000,0.029143,0.029183,0.596858,1.618076,2.301444,15867.901367,20.214639,252.085937,0.000000
78465.00,1,1.500000,0.028268,0.029279,0.597148,1.623173,2.308693,15917.883789,20.148715,250.085937,0.000000
79464.00,1,1.500000,0.027761,0.027158,0.597624,1.631548,2.320605,16000.012695,19.170141,248.085937,0.000000
80463.00,1,1.500000,0.026930,0.027017,0.598112,1.640119,2.332796,16084.066406,20.254192,246.085937,0.000000
81462.00,1,1.500000,0.025827,0.026257,0.598688,1.650248,2.347203,16183.404296,20.043241,244.085937,0.000000
82461.00,1,1.500000,0.026026,0.025795,0.599210,1.659418,2.360246,16273.333007,20.236612,242.085937,0.000000
83460.00,1,1.500000,0.025564,0.025965,0.599682,1.667716,2.372048,16354.702148,20.241006,240.085937,0.000000
84459.00,1,1.500000,0.026341,0.026380,0.599987,1.673084,2.379683,16407.345703,20.229288,238.085937,0.000000
85458.00,1,1.500000,0.026726,0.027054,0.600155,1.676032,2.383877,16436.257812,20.248332,236.085937,0.000000
86457.00,1,1.500000,0.028583,0.027927,0.600060,1.674365,2.381506,16419.912109,19.411855,234.085937,0.000000
87457.00,1,1.500000,0.027253,0.028817,0.600000,1.673305,2.379998,16409.515625,20.210243,232.085937,0.000000
88455.00,1,1.500000,0.028739,0.030245,0.599690,1.667859,2.372252,16356.109375,20.241006,230.085937,0.000000
