Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.495952,-0.106310,-0.151209,-1042.547607,20.044706,-45.914062,0.000000
1539.00,1,1.500000,0.004456,0.055000,0.493868,-0.142930,-0.203293,-1401.659545,18.456718,-45.914062,0.000000
2538.00,1,1.500000,0.009337,0.055000,0.492310,-0.170323,-0.242256,-1670.298828,18.412771,-43.914062,0.000000
3537.00,1,1.500000,0.014218,0.055000,0.490839,-0.196180,-0.279034,-1923.871337,18.368822,-43.914062,0.000000
4536.00,1,1.500000,0.019098,0.055000,0.489894,-0.212779,-0.302643,-2086.652587,18.323410,-41.914062,0.000000
5535.00,1,1.500000,0.023979,0.055000,0.488959,-0.229218,-0.326025,-2247.861816,18.289716,-41.914062,0.000000
6535.00,1,1.500000,0.028859,0.055000,0.488130,-0.243788,-0.346748,-2390.747314,18.301435,-41.914062,0.000000
7534.00,1,1.500000,0.033740,0.055000,0.487395,-0.256701,-0.365115,-2517.379394,18.239908,-39.914062,0.000000
8533.00,1,1.500000,0.038620,0.055000,0.486910,-0.265229,-0.377244,-2601.004638,18.149082,-39.914062,0.000000
9532.00,1,1.500000,0.043500,0.055000,0.486600,-0.270688,-0.385008,-2654.537109,18.210609,-39.914062,0.000000
10531.00,1,1.500000,0.048381,0.055000,0.486128,-0.278972,-0.396792,-2735.783935,18.229654,-37.914062,0.000000
11530.00,1,1.500000,0.051924,0.055000,0.485900,-0.282979,-0.402490,-2775.071777,19.253643,-35.914062,0.000000
12529.00,1,1.500000,0.051924,0.055000,0.485672,-0.286997,-0.408205,-2814.477539,19.344469,-35.914062,0.000000
13528.00,1,1.500000,0.051924,0.055000,0.485564,-0.288899,-0.410911,-2833.130126,19.379627,-37.914062,0.000000
14527.00,1,1.500000,0.051924,0.055000,0.485503,-0.289958,-0.412417,-2843.517089,19.363512,-35.914062,0.000000
15525.00,1,1.500000,0.051924,0.055000,0.485460,-0.290719,-0.413499,-2850.975830,19.410390,-33.914062,0.000000
16524.00,1,1.500000,0.051924,0.055000,0.485571,-0.288776,-0.410736,-2831.927978,19.164281,-33.914062,0.000000
17523.00,1,1.500000,0.051924,0.055000,0.485561,-0.288941,-0.410970,-2833.541015,19.205299,-33.914062,0.000000
18522.00,1,1.500000,0.051924,0.055000,0.485474,-0.290474,-0.413151,-2848.576904,19.300519,-31.914062,0.000000
19521.00,1,1.500000,0.051924,0.055000,0.485733,-0.285923,-0.406678,-2803.946777,19.294660,-31.914062,0.000000
20520.00,1,1.500000,0.051924,0.055000,0.490145,-0.208370,-0.296371,-2043.409301,18.434745,-31.914062,0.000000
21519.00,1,1.500000,0.051924,0.054798,0.494601,-0.130054,-0.184980,-1275.392211,19.231668,-31.914062,0.000000
22517.00,1,1.500000,0.051924,0.053117,0.498757,-0.057010,-0.081088,-559.079162,19.237527,-31.914062,0.000000
23516.00,1,1.500000,0.050283,0.051465,0.502966,0.016977,0.024147,166.485610,18.150547,-31.914062,0.000000
24515.00,1,1.500000,0.049921,0.045558,0.507125,0.090085,0.128131,883.435668,18.198890,-31.914062,0.000000
25514.00,1,1.500000,0.045803,0.043384,0.511068,0.159393,0.226710,1563.111694,19.227273,-33.914062,0.000000
26513.00,1,1.500000,0.041825,0.040453,0.515040,0.229197,0.325995,2247.657470,18.308761,-35.914062,0.000000
27512.00,1,1.500000,0.038802,0.033860,0.519358,0.305097,0.433949,2991.977539,18.220865,-39.914062,0.000000
28511.00,1,1.500000,0.033946,0.030655,0.523537,0.378549,0.538423,3712.297363,18.314620,-43.914062,0.000000
29510.00,1,1.500000,0.029438,0.028565,0.527644,0.450743,0.641107,4420.278320,18.655950,-47.914062,0.000000
30509.00,1,1.500000,0.026914,0.025309,0.531727,0.522498,0.743166,5123.954101,18.258953,-51.914062,0.000000
31508.00,1,1.500000,0.023856,0.023102,0.535607,0.590708,0.840183,5792.863281,18.260417,-55.914062,0.000000
32507.00,1,1.500000,0.021769,0.021536,0.539245,0.654649,0.931130,6419.915527,18.780469,-61.914062,0.000000
33506.00,1,1.500000,0.023176,0.023798,0.542112,0.705042,1.002804,6914.094726,18.387866,-63.914062,0.000000
34505.00,1,1.500000,0.025419,0.024996,0.544410,0.745425,1.060242,7310.116210,18.447929,-65.914062,0.000000
35504.00,1,1.500000,0.026267,0.026719,0.546240,0.777603,1.106011,7625.682128,18.926961,-71.914062,0.000000
36504.00,1,1.500000,0.028198,0.031117,0.547300,0.796234,1.132510,7808.384277,18.418630,-73.914062,0.000000
37503.00,1,1.500000,0.032104,0.032683,0.548008,0.808669,1.150198,7930.336425,19.233133,-75.914062,0.000000
38502.00,1,1.500000,0.034324,0.037426,0.548183,0.811741,1.154567,7960.459960,18.425954,-79.914062,0.000000
39501.00,1,1.500000,0.037464,0.038624,0.548198,0.812008,1.154947,7963.080078,19.316635,-81.914062,0.000000
40499.00,1,1.500000,0.040097,0.039721,0.548010,0.808701,1.150242,7930.645019,18.431814,-81.914062,0.000000
41498.00,1,1.500000,0.041335,0.041183,0.547778,0.804621,1.144440,7890.637695,18.408376,-85.914062,0.000000
42497.00,1,1.500000,0.040448,0.041978,0.547738,0.803925,1.143449,7883.806152,19.296125,-89.914062,0.000000
43496.00,1,1.500000,0.040875,0.040566,0.547895,0.806690,1.147383,7910.929199,19.171606,-91.914062,0.000000
44495.00,1,1.500000,0.038904,0.038257,0.548567,0.818491,1.164168,8026.655761,18.333663,-95.914062,0.000000
45494.00,1,1.500000,0.036794,0.035725,0.549583,0.836353,1.189572,8201.816406,18.333663,-97.914062,0.000000
46493.00,1,1.500000,0.034074,0.031089,0.551043,0.862022,1.226083,8453.549804,18.317550,-99.914062,0.000000
47492.00,1,1.500000,0.031840,0.029213,0.552696,0.891070,1.267398,8738.406250,19.093965,-101.914062,0.000000
48491.00,1,1.500000,0.028877,0.028529,0.554496,0.922709,1.312400,9048.681640,19.269756,-103.914062,0.000000
49490.00,1,1.500000,0.027074,0.026349,0.556451,0.957076,1.361282,9385.708984,18.496273,-107.914062,0.000000
50489.00,1,1.500000,0.026748,0.027107,0.558214,0.988051,1.405338,9689.469726,19.337142,-109.914062,0.000000
51488.00,1,1.500000,0.026315,0.027749,0.559819,1.016278,1.445487,9966.283203,19.255107,-111.914062,0.000000
