Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.495924,-0.001333,-0.001895,-13.067410,20.491510,144.093750,0.000000
1539.00,1,1.500000,0.004457,0.055000,0.493898,-0.036944,-0.052547,-362.295837,19.007534,146.093750,0.000000
2538.00,1,1.500000,0.009338,0.055000,0.492331,-0.064485,-0.091719,-632.378540,18.975305,146.093750,0.000000
3537.00,1,1.500000,0.014218,0.055000,0.491246,-0.083558,-0.118848,-819.426879,18.922567,146.093750,0.000000
4536.00,1,1.500000,0.019099,0.055000,0.490397,-0.098477,-0.140067,-965.728515,18.878620,146.093750,0.000000
5535.00,1,1.500000,0.023980,0.055000,0.489339,-0.117078,-0.166524,-1148.143310,18.849321,146.093750,0.000000
6534.00,1,1.500000,0.028861,0.055000,0.488578,-0.130456,-0.185552,-1279.337036,18.639835,146.093750,0.000000
7533.00,1,1.500000,0.031092,0.000000,0.502404,0.112560,0.160098,1103.833862,18.749706,146.093750,0.000000
8532.00,1,1.500000,0.026211,0.000000,0.517728,0.381916,0.543212,3745.318359,18.701362,146.093750,0.000000
9531.00,1,1.500000,0.021331,0.030377,0.526282,0.532263,0.757056,5219.718750,18.619325,146.093750,0.000000
10530.00,1,1.500000,0.022050,0.006335,0.533774,0.663941,0.944346,6511.036132,18.699897,144.093750,0.000000
11529.00,1,1.500000,0.017169,0.015916,0.540537,0.782815,1.113425,7676.795898,18.707222,146.093750,0.000000
12528.00,1,1.500000,0.014254,0.029803,0.546315,0.884366,1.257863,8672.664062,18.743845,146.093750,0.000000
13527.00,1,1.500000,0.017640,0.055000,0.538620,0.749125,1.065505,7346.404785,18.629581,144.093750,0.000000
14526.00,1,1.500000,0.022521,0.055000,0.528633,0.573583,0.815826,5624.924804,18.591493,144.093750,0.000000
15525.00,1,1.500000,0.027401,0.055000,0.520574,0.431926,0.614343,4235.747558,18.633976,146.093750,0.000000
16524.00,1,1.500000,0.032282,0.055000,0.514230,0.320417,0.455740,3142.214355,18.613466,144.093750,0.000000
17523.00,1,1.500000,0.037163,0.055000,0.509165,0.231399,0.329126,2269.243652,18.600282,146.093750,0.000000
18522.00,1,1.500000,0.042043,0.055000,0.504986,0.157942,0.224646,1548.882690,18.616395,146.093750,0.000000
19521.00,1,1.500000,0.046924,0.055000,0.502765,0.118912,0.169132,1166.125000,18.560730,146.093750,0.000000
20521.00,1,1.500000,0.051804,0.055000,0.504908,0.156579,0.222708,1535.516113,18.579772,146.093750,0.000000
21519.00,1,1.500000,0.051841,0.055000,0.507443,0.201137,0.286084,1972.479248,19.618410,146.093750,0.000000
22518.00,1,1.500000,0.051841,0.055000,0.510634,0.257218,0.365850,2522.446044,19.574462,144.093750,0.000000
23517.00,1,1.500000,0.051841,0.055000,0.513935,0.315243,0.448381,3091.481445,19.580322,142.093750,0.000000
24516.00,1,1.500000,0.051841,0.053757,0.517439,0.376825,0.535970,3695.386718,19.615480,142.093750,0.000000
25515.00,1,1.500000,0.050276,0.047530,0.521277,0.444279,0.631913,4356.888183,18.619325,136.093750,0.000000
26514.00,1,1.500000,0.045716,0.042073,0.525481,0.518180,0.737024,5081.605468,18.620790,134.093750,0.000000
27513.00,1,1.500000,0.040835,0.034438,0.530197,0.601068,0.854919,5894.462890,18.629581,126.093750,0.000000
28512.00,1,1.500000,0.035955,0.030403,0.535008,0.685637,0.975204,6723.800293,18.591493,122.093750,0.000000
29511.00,1,1.500000,0.031075,0.024105,0.540235,0.777505,1.105871,7624.716308,18.582702,114.093750,0.000000
30510.00,1,1.500000,0.028831,0.026883,0.544831,0.858291,1.220776,8416.955078,18.764354,110.093750,0.000000
31509.00,1,1.500000,0.026867,0.028420,0.549194,0.934976,1.329848,9168.979492,19.644779,102.093750,0.000000
32508.00,1,1.500000,0.029797,0.028947,0.553074,1.003174,1.426848,9837.775390,19.096895,98.093750,0.000000
33507.00,1,1.500000,0.030598,0.031559,0.556472,1.062905,1.511806,10423.537109,18.757030,92.093750,0.000000
34506.00,1,1.500000,0.032464,0.032840,0.559486,1.115873,1.587143,10942.969726,19.619874,86.093750,0.000000
35505.00,1,1.500000,0.033964,0.034555,0.562108,1.161964,1.652701,11394.974609,19.559814,86.093750,0.000000
36503.00,1,1.500000,0.033400,0.034744,0.564595,1.205670,1.714865,11823.584960,19.202369,82.093750,0.000000
37502.00,1,1.500000,0.035133,0.036699,0.566686,1.242425,1.767143,12184.027343,19.697517,78.093750,0.000000
38501.00,1,1.500000,0.036894,0.037036,0.568514,1.274561,1.812851,12499.171875,19.713630,72.093750,0.000000
39500.00,1,1.500000,0.035889,0.037255,0.570278,1.305564,1.856948,12803.209960,19.510005,66.093750,0.000000
40499.00,1,1.500000,0.035681,0.034417,0.572132,1.338160,1.903310,13122.864257,18.565124,64.093750,0.000000
41498.00,1,1.500000,0.034912,0.035753,0.573810,1.367653,1.945258,13412.087890,19.669683,60.093750,0.000000
42497.00,1,1.500000,0.036512,0.038441,0.575087,1.390093,1.977176,13632.157226,19.638919,54.093750,0.000000
43496.00,1,1.500000,0.036790,0.035903,0.576467,1.414353,2.011682,13870.061523,18.582702,52.093750,0.000000
44495.00,1,1.500000,0.034262,0.033892,0.578003,1.441342,2.050068,14134.729492,18.591493,48.093750,0.000000
45494.00,1,1.500000,0.032479,0.031917,0.579639,1.470106,2.090981,14416.812500,18.947471,44.093750,0.000000
46493.00,1,1.500000,0.031348,0.030351,0.581305,1.499392,2.132636,14704.012695,19.652103,42.093750,0.000000
47492.00,1,1.500000,0.030191,0.030409,0.582886,1.527170,2.172145,14976.416015,19.703376,36.093750,0.000000
48491.00,1,1.500000,0.030987,0.029416,0.584328,1.552517,2.208197,15224.986328,19.681402,34.093750,0.000000
