Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,1,1.000000,-0.000000,0.027126,0.462853,-0.652917,13.771334,94950.039062,18.195961,-13.703125,0.000000
0.00,1,1.000000,-0.000000,0.027126,0.462853,-0.652917,13.771334,94950.039062,18.195961,-13.703125,0.000000
1115.00,1,1.000000,-0.000000,0.000000,0.462304,-0.311038,14.257600,98302.726562,19.716562,232.304687,0.000000
1115.00,1,1.000000,-0.000000,0.000000,0.462304,-0.311038,14.257600,98302.726562,19.716562,232.304687,0.000000
2152.00,1,1.000000,-0.000000,0.026221,0.462304,-0.311038,14.257600,98302.726562,19.696052,234.304687,0.000000
2152.00,1,1.000000,-0.000000,0.026221,0.462304,-0.311038,14.257600,98302.726562,19.696052,234.304687,0.000000
3113.00,1,1.000000,0.002218,0.023158,0.462579,-0.306211,14.264467,98350.070312,18.468439,236.304687,0.000000
3113.00,1,1.000000,0.002218,0.023158,0.462579,-0.306211,14.264467,98350.070312,18.468439,236.304687,0.000000
4112.00,1,1.000000,0.004659,0.026124,0.462579,-0.306211,14.264467,98350.070312,18.195961,240.304687,0.000000
4112.00,1,1.000000,0.004659,0.026124,0.462579,-0.306211,14.264467,98350.070312,18.195961,240.304687,0.000000
5114.00,1,1.000000,0.007106,0.029187,0.462304,-0.311038,14.257600,98302.726562,18.210609,242.304687,0.000000
5114.00,1,1.000000,0.007106,0.029187,0.462304,-0.311038,14.257600,98302.726562,18.210609,242.304687,0.000000
6113.00,1,1.000000,0.009548,0.017032,0.463128,-0.296555,14.278201,98444.765625,18.247234,246.304687,0.000000
6113.00,1,1.000000,0.009548,0.017032,0.463128,-0.296555,14.278201,98444.765625,18.247234,246.304687,0.000000
7110.00,1,1.000000,0.011984,0.010617,0.464501,-0.272416,14.312535,98681.492187,18.377613,248.304687,0.000000
7110.00,1,1.000000,0.011984,0.010617,0.464501,-0.272416,14.312535,98681.492187,18.377613,248.304687,0.000000
8110.00,1,1.000000,0.010617,0.000000,0.485102,0.089677,14.827550,102232.398437,18.878620,250.304687,0.000000
8110.00,1,1.000000,0.010617,0.000000,0.485102,0.089677,14.827550,102232.398437,18.878620,250.304687,0.000000
9147.00,1,1.000000,0.008213,0.000000,0.493068,0.229686,15.026690,103605.414062,18.324874,248.304687,0.000000
9147.00,1,1.000000,0.008213,0.000000,0.493068,0.229686,15.026690,103605.414062,18.324874,248.304687,0.000000
10111.00,1,1.000000,0.005858,0.055000,0.485102,0.089677,14.827550,102232.398437,18.310226,246.304687,0.000000
10111.00,1,1.000000,0.005858,0.055000,0.485102,0.089677,14.827550,102232.398437,18.310226,246.304687,0.000000
11111.00,1,1.000000,0.007878,0.012081,0.485651,0.099332,14.841284,102327.093750,18.326339,246.304687,0.000000
