Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,1,1.000000,-0.000000,0.011807,0.501857,0.735712,15.746429,108567.843750,17.188087,252.296875,0.000000
0.00,1,1.000000,-0.000000,0.011807,0.501857,0.735712,15.746429,108567.843750,17.188087,252.296875,0.000000
1114.00,1,1.000000,-0.000000,0.055000,0.460656,0.011529,14.716399,101466.031250,18.573913,24.304687,0.000000
1114.00,1,1.000000,-0.000000,0.055000,0.460656,0.011529,14.716399,101466.031250,18.573913,24.304687,0.000000
2151.00,1,1.000000,0.002402,0.029922,0.462029,0.035668,14.750733,101702.757812,17.070892,24.304687,0.000000
2151.00,1,1.000000,0.002402,0.029922,0.462029,0.035668,14.750733,101702.757812,17.070892,24.304687,0.000000
3115.00,1,1.000000,0.004757,0.042420,0.461480,0.026013,14.736999,101608.070312,16.925863,24.304687,0.000000
3115.00,1,1.000000,0.004757,0.042420,0.461480,0.026013,14.736999,101608.070312,16.925863,24.304687,0.000000
4114.00,1,1.000000,0.007199,0.040883,0.461205,0.021185,14.730133,101560.726562,16.855546,24.304687,0.000000
4114.00,1,1.000000,0.007199,0.040883,0.461205,0.021185,14.730133,101560.726562,16.855546,24.304687,0.000000
5111.00,1,1.000000,0.009635,0.033382,0.462029,0.035668,14.750733,101702.757812,16.782300,24.304687,0.000000
5111.00,1,1.000000,0.009635,0.033382,0.462029,0.035668,14.750733,101702.757812,16.782300,24.304687,0.000000
6111.00,1,1.000000,0.012076,0.038573,0.462029,0.035668,14.750733,101702.757812,16.745676,32.304687,0.000000
6111.00,1,1.000000,0.012076,0.038573,0.462029,0.035668,14.750733,101702.757812,16.745676,32.304687,0.000000
7113.00,1,1.000000,0.014523,0.040497,0.461755,0.030841,14.743866,101655.414062,16.722238,32.304687,0.000000
7113.00,1,1.000000,0.014523,0.040497,0.461755,0.030841,14.743866,101655.414062,16.722238,32.304687,0.000000
8113.00,1,1.000000,0.016965,0.029149,0.463128,0.054980,14.778201,101892.140625,16.690010,36.304687,0.000000
8113.00,1,1.000000,0.016965,0.029149,0.463128,0.054980,14.778201,101892.140625,16.690010,36.304687,0.000000
9149.00,1,1.000000,0.019495,0.028184,0.464501,0.079120,14.812535,102128.867187,16.629947,36.304687,0.000000
9149.00,1,1.000000,0.019495,0.028184,0.464501,0.079120,14.812535,102128.867187,16.629947,36.304687,0.000000
10110.00,1,1.000000,0.021842,0.042606,0.463677,0.064635,14.791934,101986.828125,16.632877,36.304687,0.000000
10110.00,1,1.000000,0.021842,0.042606,0.463677,0.064635,14.791934,101986.828125,16.632877,36.304687,0.000000
11110.00,1,1.000000,0.024284,0.014333,0.466973,0.122571,14.874337,102554.976562,16.613832,38.304687,0.000000
11110.00,1,1.000000,0.024284,0.014333,0.466973,0.122571,14.874337,102554.976562,16.613832,38.304687,0.000000
12112.00,1,1.000000,0.022259,0.000000,0.486750,0.470178,15.368751,105963.843750,16.590395,34.304687,0.000000
12112.00,1,1.000000,0.022259,0.000000,0.486750,0.470178,15.368751,105963.843750,16.590395,34.304687,0.000000
13112.00,1,1.000000,0.019818,0.055000,0.481257,0.373621,15.231414,105016.945312,16.571350,32.304687,0.000000
13112.00,1,1.000000,0.019818,0.055000,0.481257,0.373621,15.231414,105016.945312,16.571350,32.304687,0.000000
14109.00,1,1.000000,0.021832,0.011591,0.483179,0.407416,15.279482,105348.359375,16.559631,30.304687,0.000000
14109.00,1,1.000000,0.021832,0.011591,0.483179,0.407416,15.279482,105348.359375,16.559631,30.304687,0.000000
15109.00,1,1.000000,0.019812,0.000000,0.488398,0.499146,15.409953,106247.921875,16.539121,32.304687,0.000000
15109.00,1,1.000000,0.019812,0.000000,0.488398,0.499146,15.409953,106247.921875,16.539121,32.304687,0.000000
16146.00,1,1.000000,0.017279,0.008493,0.490046,0.528114,15.451154,106532.000000,16.565490,30.304687,0.000000
16146.00,1,1.000000,0.017279,0.008493,0.490046,0.528114,15.451154,106532.000000,16.565490,30.304687,0.000000
17110.00,1,1.000000,0.014923,0.005411,0.491969,0.561910,15.499223,106863.421875,16.561096,26.304687,0.000000
17110.00,1,1.000000,0.014923,0.005411,0.491969,0.561910,15.499223,106863.421875,16.561096,26.304687,0.000000
18109.00,1,1.000000,0.012482,0.000000,0.494716,0.610188,15.567891,107336.867187,16.555234,24.304687,0.000000
18109.00,1,1.000000,0.012482,0.000000,0.494716,0.610188,15.567891,107336.867187,16.555234,24.304687,0.000000
19106.00,1,1.000000,0.010046,0.002128,0.496638,0.643983,15.615960,107668.289062,16.555234,20.304687,0.000000
19106.00,1,1.000000,0.010046,0.002128,0.496638,0.643983,15.615960,107668.289062,16.555234,20.304687,0.000000
20105.00,1,1.000000,0.007604,0.002700,0.498286,0.672950,15.657160,107952.359375,16.549375,14.304688,0.000000
20105.00,1,1.000000,0.007604,0.002700,0.498286,0.672950,15.657160,107952.359375,16.549375,14.304688,0.000000
21107.00,1,1.000000,0.005157,0.013082,0.498286,0.672950,15.657160,107952.359375,16.523006,2.304687,0.000000
21107.00,1,1.000000,0.005157,0.013082,0.498286,0.672950,15.657160,107952.359375,16.523006,2.304687,0.000000
22112.00,1,1.000000,0.007189,0.000000,0.500484,0.711574,15.712096,108331.125000,16.571350,-1.703125,0.000000
22112.00,1,1.000000,0.007189,0.000000,0.500484,0.711574,15.712096,108331.125000,16.571350,-1.703125,0.000000
23143.00,1,1.000000,0.005093,0.000000,0.502407,0.745369,15.760164,108662.546875,16.509822,-7.703125,0.000000
23143.00,1,1.000000,0.005093,0.000000,0.502407,0.745369,15.760164,108662.546875,16.509822,-7.703125,0.000000
24104.00,1,1.000000,0.002746,0.012109,0.502132,0.740540,15.753295,108615.187500,16.525936,-13.703125,0.000000
24104.00,1,1.000000,0.002746,0.012109,0.502132,0.740540,15.753295,108615.187500,16.525936,-13.703125,0.000000
25104.00,1,1.000000,0.004767,0.012302,0.501857,0.735712,15.746429,108567.843750,16.566955,-21.703125,0.000000
25104.00,1,1.000000,0.004767,0.012302,0.501857,0.735712,15.746429,108567.843750,16.566955,-21.703125,0.000000
26106.00,1,1.000000,0.007213,0.014418,0.501308,0.726057,15.732696,108473.164062,16.550840,-27.703125,0.000000
26106.00,1,1.000000,0.007213,0.014418,0.501308,0.726057,15.732696,108473.164062,16.550840,-27.703125,0.000000
27106.00,1,1.000000,0.009655,0.016728,0.500484,0.711574,15.712096,108331.125000,16.543516,-33.703125,0.000000
27106.00,1,1.000000,0.009655,0.016728,0.500484,0.711574,15.712096,108331.125000,16.543516,-33.703125,0.000000
28103.00,1,1.000000,0.012091,0.026925,0.498286,0.672950,15.657160,107952.359375,16.525936,-43.703125,0.000000
28103.00,1,1.000000,0.012091,0.026925,0.498286,0.672950,15.657160,107952.359375,16.525936,-43.703125,0.000000
29102.00,1,1.000000,0.014533,0.013082,0.498286,0.672950,15.657160,107952.359375,16.509822,-49.703125,0.000000
29102.00,1,1.000000,0.014533,0.013082,0.498286,0.672950,15.657160,107952.359375,16.509822,-49.703125,0.000000
30139.00,1,1.000000,0.013082,0.016929,0.497737,0.663295,15.643426,107857.664062,17.264263,-53.703125,0.000000
30139.00,1,1.000000,0.013082,0.016929,0.497737,0.663295,15.643426,107857.664062,17.264263,-53.703125,0.000000
31103.00,1,1.000000,0.015306,0.007698,0.498561,0.677779,15.664028,107999.710937,16.556699,-57.703125,0.000000
31103.00,1,1.000000,0.015306,0.007698,0.498561,0.677779,15.664028,107999.710937,16.556699,-57.703125,0.000000
32139.00,1,1.000000,0.013198,0.000000,0.500484,0.711574,15.712096,108331.125000,16.503963,-63.703125,0.000000
32139.00,1,1.000000,0.013198,0.000000,0.500484,0.711574,15.712096,108331.125000,16.503963,-63.703125,0.000000
33100.00,1,1.000000,0.010851,0.013460,0.500209,0.706746,15.705229,108283.781250,16.471735,-67.703125,0.000000
33100.00,1,1.000000,0.010851,0.013460,0.500209,0.706746,15.705229,108283.781250,16.471735,-67.703125,0.000000
34100.00,1,1.000000,0.012871,0.000000,0.502956,0.755025,15.773898,108757.234375,16.505428,-75.703125,0.000000
34100.00,1,1.000000,0.012871,0.000000,0.502956,0.755025,15.773898,108757.234375,16.505428,-75.703125,0.000000
35102.00,1,1.000000,0.010846,0.009799,0.502956,0.755025,15.773898,108757.234375,16.501033,-79.703125,0.000000
35102.00,1,1.000000,0.010846,0.009799,0.502956,0.755025,15.773898,108757.234375,16.501033,-79.703125,0.000000
36101.00,1,1.000000,0.009799,0.000000,0.506252,0.812959,15.856300,109325.375000,17.330184,-81.703125,0.000000
36101.00,1,1.000000,0.009799,0.000000,0.506252,0.812959,15.856300,109325.375000,17.330184,-81.703125,0.000000
37138.00,1,1.000000,0.007395,0.005558,0.506527,0.817787,15.863166,109372.718750,16.492242,-85.703125,0.000000
37138.00,1,1.000000,0.007395,0.005558,0.506527,0.817787,15.863166,109372.718750,16.492242,-85.703125,0.000000
38099.00,1,1.000000,0.005558,0.007289,0.506527,0.817787,15.863166,109372.718750,17.220315,-91.703125,0.000000
38099.00,1,1.000000,0.005558,0.007289,0.506527,0.817787,15.863166,109372.718750,17.220315,-91.703125,0.000000
39136.00,1,1.000000,0.007289,0.016905,0.505153,0.793648,15.828833,109136.000000,17.259868,-93.703125,0.000000
39136.00,1,1.000000,0.007289,0.016905,0.505153,0.793648,15.828833,109136.000000,17.259868,-93.703125,0.000000
40100.00,1,1.000000,0.009515,0.017872,0.503780,0.769508,15.794497,108899.265625,16.561096,-95.703125,0.000000
40100.00,1,1.000000,0.009515,0.017872,0.503780,0.769508,15.794497,108899.265625,16.561096,-95.703125,0.000000
41099.00,1,1.000000,0.011956,0.016913,0.502681,0.750197,15.767030,108709.882812,16.512752,-103.703125,0.000000
41099.00,1,1.000000,0.011956,0.016913,0.502681,0.750197,15.767030,108709.882812,16.512752,-103.703125,0.000000
42096.00,1,1.000000,0.014393,0.000000,0.504329,0.779164,15.808232,108993.960937,16.471735,-105.703125,0.000000
42096.00,1,1.000000,0.014393,0.000000,0.504329,0.779164,15.808232,108993.960937,16.471735,-105.703125,0.000000
