Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
40.00,1,1.500000,-0.000000,0.055000,0.461205,0.021185,14.730133,101560.726562,17.774059,-75.695312,0.000000
40.00,1,1.500000,-0.000000,0.055000,0.461205,0.021185,14.730133,101560.726562,17.774059,-75.695312,0.000000
1113.00,1,1.500000,0.002490,0.055000,0.461205,0.021185,14.730133,101560.726562,15.890156,-73.695312,0.000000
1113.00,1,1.500000,0.002490,0.055000,0.461205,0.021185,14.730133,101560.726562,15.890156,-73.695312,0.000000
2150.00,1,1.500000,0.005023,0.055000,0.460931,0.016357,14.723265,101513.375000,15.745128,-75.695312,0.000000
2150.00,1,1.500000,0.005023,0.055000,0.460931,0.016357,14.723265,101513.375000,15.745128,-75.695312,0.000000
3114.00,1,1.500000,0.007378,0.055000,0.460656,0.011529,14.716399,101466.031250,15.613285,-69.695312,0.000000
3114.00,1,1.500000,0.007378,0.055000,0.460656,0.011529,14.716399,101466.031250,15.613285,-69.695312,0.000000
4113.00,1,1.500000,0.009819,0.055000,0.460381,0.006701,14.709531,101418.687500,15.512204,-69.695312,0.000000
4113.00,1,1.500000,0.009819,0.055000,0.460381,0.006701,14.709531,101418.687500,15.512204,-69.695312,0.000000
5110.00,1,1.500000,0.012255,0.055000,0.460107,0.001873,14.702665,101371.343750,15.431633,-65.695312,0.000000
5110.00,1,1.500000,0.012255,0.055000,0.460107,0.001873,14.702665,101371.343750,15.431633,-65.695312,0.000000
6112.00,1,1.500000,0.014701,0.046600,0.461480,0.026013,14.736999,101608.070312,15.402334,-63.695312,0.000000
6112.00,1,1.500000,0.014701,0.046600,0.461480,0.026013,14.736999,101608.070312,15.402334,-63.695312,0.000000
7112.00,1,1.500000,0.017143,0.016320,0.465875,0.103259,14.846869,102365.593750,15.342271,-71.695312,0.000000
7112.00,1,1.500000,0.017143,0.016320,0.465875,0.103259,14.846869,102365.593750,15.342271,-71.695312,0.000000
8112.00,1,1.500000,0.016320,0.055000,0.465325,0.093603,14.833135,102270.906250,16.383838,-71.695312,0.000000
8112.00,1,1.500000,0.016320,0.055000,0.465325,0.093603,14.833135,102270.906250,16.383838,-71.695312,0.000000
9148.00,1,1.500000,0.018721,0.055000,0.465051,0.088775,14.826269,102223.562500,15.358386,-69.695312,0.000000
9148.00,1,1.500000,0.018721,0.055000,0.465051,0.088775,14.826269,102223.562500,15.358386,-69.695312,0.000000
10109.00,1,1.500000,0.021068,0.055000,0.462579,0.045324,14.764467,101797.453125,15.293929,-67.695312,0.000000
10109.00,1,1.500000,0.021068,0.055000,0.462579,0.045324,14.764467,101797.453125,15.293929,-67.695312,0.000000
11109.00,1,1.500000,0.023510,0.000000,0.484278,0.426728,15.306950,105537.742187,15.244121,-63.695312,0.000000
11109.00,1,1.500000,0.023510,0.000000,0.484278,0.426728,15.306950,105537.742187,15.244121,-63.695312,0.000000
12111.00,1,1.500000,0.021485,0.000000,0.494441,0.605360,15.561024,107289.523437,15.216287,-69.695312,0.000000
12111.00,1,1.500000,0.021485,0.000000,0.494441,0.605360,15.561024,107289.523437,15.216287,-69.695312,0.000000
13110.00,1,1.500000,0.019044,0.000000,0.502407,0.745369,15.760164,108662.546875,15.204567,-71.695312,0.000000
13110.00,1,1.500000,0.019044,0.000000,0.502407,0.745369,15.760164,108662.546875,15.204567,-71.695312,0.000000
14107.00,1,1.500000,0.016608,0.000000,0.506801,0.822615,15.870033,109420.062500,15.169409,-73.695312,0.000000
14107.00,1,1.500000,0.016608,0.000000,0.506801,0.822615,15.870033,109420.062500,15.169409,-73.695312,0.000000
15107.00,1,1.500000,0.014166,0.000000,0.509823,0.875722,15.945569,109940.867187,15.173804,-81.695312,0.000000
15107.00,1,1.500000,0.014166,0.000000,0.509823,0.875722,15.945569,109940.867187,15.173804,-81.695312,0.000000
16144.00,1,1.500000,0.011633,0.000000,0.513394,0.938484,16.034837,110556.359375,15.147436,-83.695312,0.000000
16144.00,1,1.500000,0.011633,0.000000,0.513394,0.938484,16.034837,110556.359375,15.147436,-83.695312,0.000000
