Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
399.00,1,2.000000,-0.000000,0.027932,0.502956,0.004849,14.706897,101400.523437,21.997463,22.562500,0.000000
898.00,1,2.000000,-0.000000,0.027932,0.502956,0.004849,14.706897,101400.523437,21.997463,22.562500,0.000000
1396.00,1,2.000000,-0.000000,0.027865,0.503231,0.009677,14.713764,101447.867187,21.938865,23.031250,0.000000
1895.00,1,2.000000,-0.000000,0.027865,0.503231,0.009677,14.713764,101447.867187,21.938865,23.031250,0.000000
2394.00,1,2.000000,0.000962,0.028000,0.502681,0.000021,14.700030,101353.179687,21.228372,23.023437,0.000000
2893.00,1,2.000000,0.000962,0.028000,0.502681,0.000021,14.700030,101353.179687,21.228372,23.023437,0.000000
3392.00,1,2.000000,0.001924,0.027932,0.502956,0.004849,14.706897,101400.523437,21.197608,23.031250,0.000000
3891.00,1,2.000000,0.001924,0.027932,0.502956,0.004849,14.706897,101400.523437,21.197608,23.031250,0.000000
4390.00,1,2.000000,0.002924,0.027865,0.503231,0.009677,14.713764,101447.867187,21.182958,23.031250,0.000000
4889.00,1,2.000000,0.002924,0.027865,0.503231,0.009677,14.713764,101447.867187,21.182958,23.031250,0.000000
5388.00,1,2.000000,0.003926,0.028000,0.502681,0.000021,14.700030,101353.179687,21.155126,23.023437,0.000000
5887.00,1,2.000000,0.003926,0.028000,0.502681,0.000021,14.700030,101353.179687,21.155126,23.023437,0.000000
6386.00,1,2.000000,0.004932,0.028067,0.502407,-0.004807,14.693163,101305.835937,21.136081,23.039062,0.000000
6885.00,1,2.000000,0.004932,0.028067,0.502407,-0.004807,14.693163,101305.835937,21.136081,23.039062,0.000000
7384.00,1,2.000000,0.005925,0.028000,0.502681,0.000021,14.700030,101353.179687,21.133152,23.039062,0.000000
7883.00,1,2.000000,0.005925,0.028000,0.502681,0.000021,14.700030,101353.179687,21.133152,23.039062,0.000000
8382.00,1,2.000000,0.007177,0.028809,0.502407,-0.004807,14.693163,101305.835937,21.125827,23.039062,0.000000
8881.00,1,2.000000,0.007177,0.028067,0.502407,-0.004807,14.693163,101305.835937,21.125827,23.039062,0.000000
9380.00,1,2.000000,0.007963,0.027932,0.502956,0.004849,14.706897,101400.523437,21.127292,23.031250,0.000000
9879.00,1,2.000000,0.007963,0.027932,0.502956,0.004849,14.706897,101400.523437,21.127292,23.031250,0.000000
10378.00,1,2.000000,0.008928,0.027865,0.503231,0.009677,14.713764,101447.867187,21.067230,23.031250,0.000000
10877.00,1,2.000000,0.008928,0.027865,0.503231,0.009677,14.713764,101447.867187,21.067230,23.031250,0.000000
11376.00,1,2.000000,0.009928,0.027324,0.505428,0.048300,14.768699,101826.632812,21.114107,23.031250,0.000000
11875.00,1,2.000000,0.009928,0.027324,0.505428,0.048300,14.768699,101826.632812,21.114107,23.031250,0.000000
12373.00,1,2.000000,0.010926,0.025093,0.514492,0.207620,14.995306,103389.031250,21.117036,23.039062,0.000000
12872.00,1,2.000000,0.010926,0.025093,0.514492,0.207620,14.995306,103389.031250,21.117036,23.039062,0.000000
13370.00,1,2.000000,0.011926,0.022457,0.525205,0.395908,15.263114,105235.507812,21.074554,23.039062,0.000000
13869.00,1,2.000000,0.011926,0.022457,0.525205,0.395908,15.263114,105235.507812,21.074554,23.039062,0.000000
14368.00,1,2.000000,0.012929,0.022592,0.524655,0.386252,15.249381,105140.812500,21.081878,23.039062,0.000000
14867.00,1,2.000000,0.012929,0.022592,0.524655,0.386252,15.249381,105140.812500,21.081878,23.039062,0.000000
15365.00,1,2.000000,0.013929,0.022390,0.525479,0.400736,15.269981,105282.851562,21.074554,23.039062,0.000000
15864.00,1,2.000000,0.013929,0.022390,0.525479,0.400736,15.269981,105282.851562,21.074554,23.039062,0.000000
16363.00,1,2.000000,0.014966,0.022255,0.526029,0.410392,15.283715,105377.539062,21.065765,23.031250,0.000000
16862.00,1,2.000000,0.014966,0.022255,0.526029,0.410392,15.283715,105377.539062,21.065765,23.031250,0.000000
17361.00,1,2.000000,0.015927,0.021511,0.529050,0.463499,15.359251,105898.343750,21.071624,23.039062,0.000000
17860.00,1,2.000000,0.015927,0.021511,0.529050,0.463499,15.359251,105898.343750,21.071624,23.039062,0.000000
18359.00,1,2.000000,0.017180,0.020858,0.530698,0.492466,15.400451,106182.414062,21.073089,23.031250,0.000000
18858.00,1,2.000000,0.017180,0.021105,0.530698,0.492466,15.400451,106182.414062,21.073089,23.031250,0.000000
19357.00,1,2.000000,0.017935,0.020565,0.532895,0.531089,15.455387,106561.179687,21.049650,23.031250,0.000000
19856.00,1,2.000000,0.017935,0.020565,0.532895,0.531089,15.455387,106561.179687,21.049650,23.031250,0.000000
20355.00,1,2.000000,0.018930,0.019416,0.537565,0.613163,15.572123,107366.046875,21.052579,23.023437,0.000000
20854.00,1,2.000000,0.018930,0.019416,0.537565,0.613163,15.572123,107366.046875,21.052579,23.023437,0.000000
21353.00,1,2.000000,0.019928,0.018807,0.540037,0.656614,15.633925,107792.156250,21.054044,23.015625,0.000000
